Time,P_load,P_g1,P_g2,P_bess,Q_load,Q_g1,Q_g2,Q_bess,freq,volt,w_rotor,T_mech
7.2032,15.200440317744,7.6002637640874,7.6002637640874,-9.5930211989266e-07,5.3077456084984,2.6540244925432,2.6540244925432,8.9408481972143e-09,59.999987398966,1.0064360221599,0.9999999999994,0.15041035404889
7.2064,15.2312159383,7.6156514448712,7.6156514448712,-9.65807034302e-07,5.3208179700282,2.6605605112721,2.6605605112721,5.0387799378268e-10,59.999987889074,1.00643597588,0.9999999999994,0.15040277283289
7.2096,15.262400565495,7.6312437882714,7.6312437882714,-9.6062114097818e-07,5.3743601693648,2.6873315490628,2.6873315490628,-8.5548188040288e-09,59.999987398403,1.006435937191,0.9999999999994,0.15039519210013
7.2128,15.269129346956,7.6346083673158,7.6346083673158,-9.5065123608494e-07,5.4330087046776,2.7166559220593,2.7166559220593,-6.5755425678213e-09,59.999987038782,1.0064359249826,0.9999999999994,0.15038761184932
7.216,15.244738670648,7.6224132321509,7.6224132321509,-9.4880362124826e-07,5.4468093303681,2.7235564698171,2.7235564698171,3.9003648217471e-09,59.999987426719,1.0064360143607,0.9999999999994,0.15038003207919
7.2192,15.206668592653,7.603378273114,7.603378273114,-9.575066992592e-07,5.3772636847502,2.6887838428221,2.6887838428221,9.4115843178751e-09,59.999987521155,1.0064360370527,0.9999999999994,0.15037245278847
7.2224,15.192253630544,7.5961705478987,7.5961705478987,-9.6553355857369e-07,5.3219579743249,2.6611307913413,2.6611307913413,2.8268622950094e-09,59.999987180257,1.0064360206934,0.9999999999994,0.15036487397587
7.2256,15.210921251974,7.6055041617745,7.6055041617745,-9.6222520714675e-07,5.3075504554247,2.6539268439638,2.6539268439638,-7.3490090612471e-09,59.999987037268,1.0064360544983,0.9999999999994,0.15035729564013
7.2288,15.245524267452,7.6228055971406,7.6228055971406,-9.5180478758469e-07,5.3390783485021,2.6696906583667,2.6696906583667,-8.0366859814007e-09,59.999987851334,1.0064360945669,0.9999999999994,0.15034971777999
7.232,15.269964091181,7.6350256145916,7.6350256145916,-9.4785202976768e-07,5.4008290131694,2.700565994425,2.700565994425,1.6342272688041e-09,59.999988212937,1.0064360462705,0.9999999999994,0.15034214039416
7.2352,15.26210699388,7.631097269505,7.631097269505,-9.556457057482e-07,5.4480103764166,2.7241568296211,2.7241568296211,9.2124466505388e-09,59.999987724783,1.0064359907333,0.9999999999994,0.1503345634814
7.2384,15.229455892316,7.6147719503952,7.6147719503952,-9.6521060496254e-07,5.4253707189887,2.7128373208566,2.7128373208566,4.9520009496052e-09,59.999987168102,1.0064359994338,0.9999999999994,0.15032698704045
7.2416,15.195306499136,7.5976971251884,7.5976971251884,-9.6425859144909e-07,5.3497847619074,2.6750443051454,2.6750443051454,-5.7043086179885e-09,59.999987689336,1.0064360912125,0.9999999999994,0.15031941107003
7.2448,15.196290322679,7.5981887982979,7.5981887982979,-9.5382960532213e-07,5.3098131404756,2.6550582944434,2.6550582944434,-9.0133146574117e-09,59.999987775003,1.0064361130364,0.9999999999994,0.1503118355689
7.248,15.225271999444,7.612679482485,7.612679482485,-9.471048473665e-07,5.3147491363693,2.657526118142,2.657526118142,-7.4109023836306e-10,59.999987329884,1.0064360710059,0.9999999999994,0.15030426053581
7.2512,15.259268648936,7.6296778104003,7.6296778104003,-9.527753647345e-07,5.3638331636863,2.6820680426778,2.6820680426778,8.4548656095611e-09,59.999987194645,1.0064361028923,0.9999999999994,0.1502966859695
7.2544,15.271642381458,7.6358648599689,7.6358648599689,-9.6375660584113e-07,5.4259112086509,2.7131071505357,2.7131071505357,6.7397483029184e-09,59.999987773987,1.0064361360815,0.9999999999994,0.15028911186872
7.2576,15.249756532819,7.6249221324903,7.6249221324903,-9.6601090425495e-07,5.4509755532603,2.7256395322228,2.7256395322228,-3.6833758018128e-09,59.999987756123,1.00643608765,0.9999999999994,0.15028153823224
7.2608,15.211400451735,7.6057442391852,7.6057442391852,-9.5666119638033e-07,5.3891829838682,2.6947435217172,2.6947435217172,-9.4249730813642e-09,59.999987063768,1.0064360378215,0.9999999999994,0.15027396505881
7.264,15.191494306238,7.595790919711,7.595790919711,-9.4772869362502e-07,5.3273546230824,2.6638291512235,2.6638291512235,-3.0509413865451e-09,59.999986866877,1.0064361304564,0.9999999999994,0.15026639234718
7.2672,15.206889806616,7.6034884600375,7.6034884600375,-9.5040637282329e-07,5.3060637554983,2.6531835197394,2.6531835197394,7.202372771064e-09,59.999987574421,1.0064361599908,0.9999999999994,0.15025882009613
7.2704,15.241004190796,7.6205455605804,7.6205455605804,-9.6111599053321e-07,5.3315449822116,2.6659239865451,2.6659239865451,8.1574026856777e-09,59.999987919094,1.0064361687652,0.9999999999994,0.15025124830441
7.2736,15.267940003742,7.6340135475535,7.6340135475535,-9.6621297407507e-07,5.3916826138539,2.6959927821671,2.6959927821671,-1.3983670984937e-09,59.999987462187,1.0064361275358,0.9999999999994,0.1502436769708
7.2768,15.264675666118,7.6323815777576,7.6323815777576,-9.593474636946e-07,5.443882458344,2.7220928432629,2.7220928432629,-9.1603157338971e-09,59.999987804615,1.0064362064439,0.9999999999994,0.15023610609407
7.28,15.2348029561,7.6174454397862,7.6174454397862,-9.4939190492671e-07,5.4354153215591,2.7178595636339,2.7178595636339,-5.1429654130494e-09,59.999988323604,1.0064362236105,0.9999999999994,0.15022853567299
7.2832,15.198920026041,7.5995039241942,7.5995039241942,-9.49198567853e-07,5.3587503505205,2.67952712977,2.67952712977,5.5179557506163e-09,59.999988234538,1.0064361777436,0.9999999999994,0.15022096570634
7.2864,15.194844594893,7.5974659687994,7.5974659687994,-9.5891290546657e-07,5.3134535660346,2.6568785345342,2.6568785345342,9.0798251839027e-09,59.99998770649,1.00643612499,0.9999999999994,0.1502133961929
7.2896,15.220035884188,7.6100614455761,7.6100614455761,-9.6572539575344e-07,5.3117207299714,2.6560119375877,2.6560119375877,9.772008208723e-10,59.999987656947,1.0064362208477,0.9999999999994,0.15020582713145
7.2928,15.254025196869,7.627056075692,7.627056075692,-9.6090640506923e-07,5.354553814068,2.6774283759597,2.6774283759597,-8.3503444026405e-09,59.999988400289,1.0064362282654,0.9999999999994,0.15019825852077
7.296,15.271108082985,7.6355976701915,7.6355976701915,-9.5087535842686e-07,5.4169319083836,2.7086174778514,2.7086174778514,-6.8997281527953e-09,59.999988262172,1.0064362109071,0.9999999999994,0.15019069035965
7.2992,15.254772144425,7.6274298987723,7.6274298987723,-9.4867762877148e-07,5.4509394757846,2.7256214477515,2.7256214477515,3.4636195079062e-09,59.999987497653,1.0064361858702,0.9999999999994,0.15018312264689
7.3024,15.218934164534,7.6095111238397,7.6095111238397,-9.5717102280965e-07,5.401711650082,2.7010078665414,2.7010078665414,9.4311124994546e-09,59.999987607031,1.0064362515337,0.9999999999994,0.15017555538127
7.3056,15.192647650465,7.5963676354773,7.5963676354773,-9.6548879794333e-07,5.3355470783871,2.6679254092504,2.6679254092504,3.2726835395818e-09,59.999988167385,1.0064362437593,0.9999999999994,0.15016798856158
7.3088,15.202114697894,7.601100937686,7.601100937686,-9.626104866217e-07,5.3070928811101,2.6536981148487,2.6536981148487,-7.0517462857245e-09,59.999987804173,1.0064361983805,0.9999999999994,0.15016042218663
7.312,15.234421319594,7.6172541284584,7.6172541284584,-9.5211342505729e-07,5.3241848828323,2.6622439597664,2.6622439597664,-8.2732859885858e-09,59.999987251178,1.0064361757335,0.9999999999994,0.1501528562552
7.3152,15.265049987089,7.6325685101603,7.6325685101603,-9.4762219286164e-07,5.3804763260319,2.6903896311381,2.6903896311381,1.1614366668253e-09,59.999987587062,1.0064362864825,0.9999999999994,0.15014529076612
7.3184,15.268452650462,7.6342700393372,7.6342700393372,-9.5513601799594e-07,5.4377714440364,2.7190373055823,2.7190373055823,9.1026883893407e-09,59.999988172647,1.0064363177569,0.9999999999994,0.15013772571816
7.3216,15.241291892413,7.6206898735804,7.6206898735804,-9.6506013349629e-07,5.4440053208096,2.722154502256,2.722154502256,5.3311242657961e-09,59.999988281737,1.0064362938647,0.9999999999994,0.15013016111014
7.3248,15.20267635575,7.6013821335396,7.6013821335396,-9.6465860277357e-07,5.3701702615482,2.6852371177871,2.6852371177871,-5.3284235660563e-09,59.999987892787,1.0064362827644,0.9999999999994,0.15012259694088
7.328,15.192188188567,7.5961378015532,7.5961378015532,-9.5435458619977e-07,5.3177978190401,2.6590506981617,2.6590506981617,-9.1409024521079e-09,59.99998825023,1.0064363091006,0.9999999999994,0.15011503320916
7.3312,15.214440324611,7.6072636804847,7.6072636804847,-9.4711890101694e-07,5.3079704512768,2.654136825898,2.654136825898,-1.2127614701082e-09,59.999988379935,1.0064363018301,0.9999999999994,0.15010746991382
7.3344,15.249877065667,7.6249819993695,7.6249819993695,-9.5221127269549e-07,5.3448462356282,2.672574592325,2.672574592325,8.2406843769172e-09,59.999988002609,1.00643624964,0.9999999999994,0.15009990705365
7.3376,15.271338494586,7.6357128431191,7.6357128431191,-9.6324602021862e-07,5.4081813312381,2.7042421646335,2.7042421646335,7.0558596096785e-09,59.999987158891,1.0064362337874,0.9999999999994,0.15009234462747
7.3408,15.258973905863,7.6295307517455,7.6295307517455,-9.6618760687748e-07,5.450529915944,2.7254166283266,2.7254166283266,-3.24191218251e-09,59.999987873226,1.0064363609147,0.9999999999994,0.15008478263411
7.344,15.224535570786,7.6123118165484,7.6123118165484,-9.572733842331e-07,5.4159892469063,2.7081466350738,2.7081466350738,-9.4251314800357e-09,59.999988529915,1.0064363826849,0.9999999999994,0.15007722107237
7.3472,15.19368649601,7.5968870939667,7.5968870939667,-9.4799348647936e-07,5.3429428393137,2.6716233252801,2.6716233252801,-3.4926274394175e-09,59.999988421937,1.0064363376116,0.9999999999994,0.15006965994108
7.3504,15.199124532315,7.5996058811677,7.5996058811677,-9.5008332792047e-07,5.30792947908,2.6541164419538,2.6541164419538,6.8965571663508e-09,59.999988101736,1.006436342945,0.9999999999994,0.15006209923907
7.3536,15.229684401132,7.6148856796326,7.6148856796326,-9.6061449145953e-07,5.3186969909504,2.659500030071,2.659500030071,8.3836609375126e-09,59.999988466258,1.0064363820354,0.9999999999994,0.15005453896514
7.3568,15.261628005048,7.630857504736,7.630857504736,-9.6611289608914e-07,5.3712253542788,2.6857641415712,2.6857641415712,-9.2426870926572e-10,59.999988842375,1.0064363586247,0.9999999999994,0.15004697911813
7.36,15.26977780947,7.6349325940046,7.6349325940046,-9.5973080641581e-07,5.431006784535,2.7156549580879,2.7156549580879,-9.0401098738485e-09,59.999988296772,1.0064362896536,0.9999999999994,0.15003941969687
7.3632,15.246057715487,7.6230727449712,7.6230727449712,-9.497600119562e-07,5.4482665948629,2.7242850897987,2.7242850897987,-5.5169843158191e-09,59.999988147367,1.006436312535,0.9999999999994,0.15003186070018
