t|Main,Pload|Main,Qload|Main,Pcmd_BESS|Main,Pcmd_gt|Main,f_poi_meas2|Main,f_poi_meas|Main
18.389,164.820691,29.78435577,0.670975147,20.41042909,58.86546449,58.86546449
18.39,168.5841367,30.98580503,2.539847423,20.41686002,58.84039802,58.84039802
18.391,171.3455759,31.17112686,3.892790907,20.42950519,58.76261307,58.76261307
18.392,174.1220543,31.57296247,5.198217179,20.44701609,58.69460286,58.69460286
18.393,176.8920863,32.32816795,6.5088433,20.46976126,58.63513907,58.63513907
18.394,178.9110011,32.14661607,7.417645421,20.49671863,58.60877347,58.60877347
18.395,181.3857032,32.51529106,8.515978659,20.52736454,58.58572107,58.58572107
18.396,183.8319983,33.27816204,9.618496104,20.56249228,58.56556552,58.56556552
18.397,185.644321,32.98504724,10.36719604,20.60102748,58.54512314,58.54512314
18.398,188.0646153,33.53966969,11.39648767,20.64291398,58.52724963,58.52724963
18.399,190.3141569,34.24331255,12.3561493,20.68885205,58.53114951,58.53114951
18.4,192.0305363,34.01812473,13.01391321,20.73769832,58.53455932,58.53455932
18.401,194.3537501,34.644495,13.95594896,20.78961578,58.53754064,58.53754064
18.402,196.2735106,35.10809575,14.71814023,20.84502282,58.54014732,58.54014732
18.403,197.9187478,34.95178643,15.29798943,20.90273666,58.57167404,58.57167404
18.404,200.095015,35.64002331,16.14243054,20.96329033,58.599239,58.599239
18.405,201.7731455,35.73787118,16.74579049,21.02675715,58.60197786,58.60197786
18.406,203.4284875,35.76802301,17.29465941,21.09216708,58.60437255,58.60437255
18.407,205.5746579,36.51559361,18.095876,21.160311,58.65082543,58.65082543
18.408,206.1494921,35.94385463,18.16802403,21.23052218,58.69144087,58.69144087
18.409,205.2954497,34.8086096,17.47980032,21.29910428,58.72695243,58.72695243
18.41,203.3424392,34.32977847,16.28582296,21.36420429,58.75800147,58.75800147
18.411,200.0110356,32.49240603,14.39673622,21.42314737,58.81320481,58.81320481
18.412,196.8710638,31.23810988,12.61671768,21.47491597,58.86147109,58.86147109
18.413,193.1712468,30.22873027,10.61158425,21.5195635,58.8954458,58.8954458
18.414,189.2429125,28.70385201,8.484845801,21.5559725,58.92515113,58.92515113
18.415,186.0498545,28.02015842,6.763959554,21.58507379,58.96230357,58.96230357
18.416,182.5754728,27.25150278,4.950817063,21.6075363,58.99478729,58.99478729
18.417,179.387911,26.18518746,3.267438263,21.6229847,59.02318899,59.02318899
18.418,177.1067218,26.04434554,2.076772752,21.63306841,59.04802163,59.04802163
18.419,174.4964061,25.6511003,0.764291212,21.63850318,59.06848102,59.06848102
18.42,172.2150657,24.83034293,-0.403353977,21.63889013,59.08636942,59.08636942
18.421,170.5121323,25.05106445,-1.238802834,21.63565803,59.08636942,59.08636942
18.422,168.1777555,24.52793888,-2.364539038,21.62871821,59.11788882,59.11788882
18.423,166.2031402,23.91490845,-3.326651861,21.61752834,59.14544737,59.14544737
18.424,164.4105623,24.05375961,-4.153980215,21.60312797,59.16954282,59.16954282
18.425,162.0255917,23.19162956,-5.271015826,21.58491615,59.17889759,59.17889759
18.426,160.2229144,22.80357288,-6.099163104,21.5628601,59.18707681,59.18707681
18.427,158.2607806,22.85665033,-6.96128392,21.53776943,59.19422819,59.19422819
18.428,155.8862917,21.88904007,-8.040993988,21.5087579,59.15567854,59.15567854
18.429,154.1670137,21.68324061,-8.780414897,21.47626003,59.12197317,59.12197317
18.43,152.0976873,21.69369978,-9.653134354,21.44085117,59.09250334,59.09250334
18.431,149.826497,20.71354826,-10.64758256,21.40158149,59.09684485,59.09684485
18.432,148.1946223,20.72452949,-11.29720034,21.35927214,59.10064079,59.10064079
18.433,145.9832857,20.6179479,-12.20136817,21.31412077,59.09861617,59.09861617
18.434,143.8020634,19.75822272,-13.11624916,21.26516949,59.09684596,59.09684596
18.435,142.1302299,19.8916926,-13.74264116,21.2134421,59.09529821,59.09529821
18.436,139.8013885,19.49185726,-14.67274042,21.15880592,59.109726,59.109726
18.437,137.8443731,18.82333389,-15.44051815,21.1006409,59.12234074,59.12234074
18.438,136.1650624,19.06247236,-16.02645249,21.04011132,59.13337026,59.13337026
18.439,133.8483057,18.42357157,-16.92702163,20.97667139,59.12416716,59.12416716
18.44,132.1474197,17.98529615,-17.53051741,20.91018984,59.11612056,59.11612056
18.441,130.4700874,18.24322062,-18.07993769,20.84172878,59.12110382,59.12110382
18.442,128.2801316,17.42377613,-18.89430233,20.77048445,59.12546087,59.12546087
18.443,126.7800807,17.21259997,-19.3625309,20.6967483,59.12927039,59.12927039
18.444,124.991196,17.43308507,-19.93476894,20.62123442,59.13260119,59.13260119
18.445,122.8883006,16.53361073,-20.68574679,20.54292692,59.12610253,59.12610253
18.446,121.4300249,16.50869325,-21.09832245,20.46246533,59.12042051,59.12042051
18.447,119.4668138,16.57163946,-21.72921378,20.38016895,59.11458025,59.11458025
18.448,117.475968,15.70265525,-22.40417858,20.29505745,59.1094739,59.1094739
18.449,116.0275899,15.86567183,-22.77758543,20.20810672,59.13371024,59.13371024
18.45,113.9127445,15.70337778,-23.46133019,20.11920078,59.15490094,59.15490094
18.451,112.082581,15.01054519,-24.03338668,20.02760665,59.17342875,59.17342875
18.452,110.6141874,15.29660419,-24.38607924,19.93446168,59.18962828,59.18962828
18.453,108.467759,14.88050435,-25.07053892,19.83931305,59.18962828,59.18962828
18.454,106.8800994,14.40586792,-25.49519421,19.74184249,59.17927028,59.17927028
18.455,105.3919669,14.78308709,-25.82899279,19.64317296,59.1702139,59.1702139
18.456,103.3362716,14.16161962,-26.45740479,19.54252295,59.17244381,59.17244381
18.457,101.9793166,13.90892577,-26.74097556,19.44004844,59.17439349,59.17439349
18.458,100.4623413,14.27987489,-27.06656243,19.3366422,59.18595397,59.18595397
18.459,98.5741613,13.52098277,-27.60138033,19.23134608,59.19606171,59.19606171
18.46,97.41058165,13.50790394,-27.76469457,19.12475696,59.20489928,59.20489928
18.461,95.82397324,13.78859129,-28.10855833,19.01737267,59.21262629,59.21262629
18.462,94.13996242,13.01367641,-28.53258148,18.90822611,59.2138103,59.2138103
18.463,93.08323518,13.20297954,-28.6227605,18.7982446,59.21484553,59.21484553
18.464,91.43480397,13.27784933,-28.98534,18.68751225,59.19515164,59.19515164
18.465,89.98537742,12.60312903,-29.28335547,18.57521902,59.17793255,59.17793255
18.466,88.9751578,12.96555857,-29.33107201,18.46249296,59.16287728,59.16287728
18.467,87.29020209,12.79501857,-29.70746452,18.34896771,59.13753484,59.13753484
18.468,86.09102623,12.31392625,-29.87002107,18.23418214,59.11537702,59.11537702
18.469,85.08950318,12.77997741,-29.89683601,18.11928265,59.09600363,59.09600363
18.47,83.46112476,12.37664281,-30.24725166,18.00356714,59.08806111,59.08806111
18.471,82.51040127,12.13004168,-30.27441681,17.88700369,59.08111668,59.08111668
18.472,81.47428555,12.63846724,-30.30845708,17.77057005,59.07504492,59.07504492
18.473,79.98602837,12.05547238,-30.59242618,17.65332859,59.08720756,59.08720756
18.474,79.24007307,12.03769584,-30.50668156,17.53571398,59.09784181,59.09784181
18.475,78.17502236,12.48458721,-30.54987385,17.41839743,59.09943085,59.09943085
18.476,76.90484135,11.80637561,-30.72910579,17.30037728,59.10082021,59.10082021
18.477,76.32410332,12.01193349,-30.55137732,17.18247522,59.10203498,59.10203498
18.478,75.21513759,12.31076756,-30.61721969,17.06493087,59.11326893,59.11326893
18.479,74.20207835,11.6792366,-30.67243192,16.94686004,59.12309119,59.12309119
18.48,73.72095287,12.06980956,-30.43949018,16.82932935,59.13167914,59.13167914
18.481,72.59634754,12.11396222,-30.51861729,16.71216021,59.14228106,59.14228106
18.482,71.86125138,11.65164284,-30.43997089,16.59472998,59.1515507,59.1515507
18.483,71.4173547,12.18583913,-30.18474553,16.47819319,59.18328889,59.18328889
18.484,70.31730015,11.98171124,-30.26335185,16.36194665,59.21103874,59.21103874
18.485,69.82391902,11.71989918,-30.06604051,16.24576464,59.21103874,59.21103874
18.486,69.36228317,12.3156724,-29.81921058,16.13069294,59.23530144,59.23530144
18.487,68.36626281,11.88637526,-29.86259671,16.01585307,59.23356556,59.23356556
18.488,68.10149449,11.86088717,-29.55199607,15.90147905,59.23204782,59.23204782
18.489,67.58983916,12.44572793,-29.33571948,15.78835082,59.2307208,59.2307208
18.49,66.76508825,11.89424683,-29.30948364,15.67544518,59.20445907,59.20445907
18.491,66.65232207,12.09076752,-28.9245788,15.5633991,59.18149748,59.18149748
18.492,66.09179032,12.53884135,-28.74153531,15.45262387,59.16777119,59.16777119
18.493,65.49857087,11.95520078,-28.61666821,15.34214667,59.1557698,59.1557698
18.494,65.50990435,12.3544369,-28.17270825,15.23293719,59.14527654,59.14527654
18.495,64.90426573,12.58980576,-28.0265291,15.12495202,59.13610191,59.13610191
18.496,64.54863788,12.1133839,-27.79711258,15.01741441,59.13299338,59.13299338
18.497,64.59398915,12.65944479,-27.34230293,14.91142364,59.13027549,59.13027549
18.498,63.97118138,12.60896904,-27.22484562,14.80653595,59.1606815,59.1606815
18.499,63.87118002,12.33524797,-26.87942626,14.70233214,59.18726659,59.18726659
18.5,63.8983079,12.97783675,-26.44135091,14.59989859,59.19485439,59.19485439
18.501,63.32937285,12.7010912,-26.319861,14.49842849,59.20148869,59.20148869
18.502,63.42501481,12.64314663,-25.88638098,14.39792545,59.2072893,59.2072893
18.503,63.39208004,13.29286016,-25.48884846,14.29926393,59.21236098,59.21236098
18.504,62.93370953,12.826073,-25.33695092,14.2014416,59.22766901,59.22766901
18.505,63.20371806,12.99530765,-24.82616313,14.10491786,59.24105338,59.24105338
18.506,63.08466044,13.56684621,-24.4864347,14.01022796,59.26168794,59.26168794
18.507,62.793289,13.03571113,-24.27289147,13.91632876,59.27972948,59.27972948
18.508,63.1547405,13.40391591,-23.72591926,13.82401884,59.29113239,59.29113239
18.509,62.94971087,13.75935295,-23.446781,13.73343326,59.30110237,59.30110237
18.51,62.8760534,13.28093412,-23.14641797,13.64367098,59.30981949,59.30981949
18.511,63.27937984,13.81805426,-22.58679728,13.55577755,59.31744118,59.31744118
18.512,63.01635468,13.90819387,-22.36003546,13.46942972,59.31992575,59.31992575
18.513,63.15497093,13.58222244,-21.9710919,13.38402532,59.32209809,59.32209809
18.514,63.53072581,14.22454333,-21.43638274,13.30064157,59.30804433,59.30804433
18.515,63.24934667,14.03819027,-21.24582563,13.21858564,59.29575662,59.29575662
18.516,63.58954659,13.93002729,-20.77062833,13.13766915,59.28501303,59.28501303
18.517,63.87380757,14.61442397,-20.29524579,13.05884012,59.28501303,59.28501303
18.518,63.65285713,14.23419191,-20.10013929,12.98112609,59.25538037,59.25538037
18.519,64.12540894,14.34999012,-19.57099713,12.90477651,59.22947146,59.22947146
18.52,64.30225754,14.96933688,-19.16456777,12.83045196,59.20681836,59.20681836
18.521,64.19309294,14.46477432,-18.93931303,12.75707775,59.19755707,59.19755707
18.522,64.75829132,14.78896018,-18.37525985,12.68531046,59.18945958,59.18945958
18.523,64.80328964,15.24142157,-18.05348683,12.61540145,59.18237966,59.18237966
18.524,64.85167801,14.72977013,-17.77223367,12.54636261,59.18710301,59.18710301
18.525,65.43766452,15.21982263,-17.20832453,12.47912746,59.19123281,59.19123281
18.526,65.36669287,15.394425,-16.9640142,12.41352865,59.18945223,59.18945223
18.527,65.59695877,15.02113503,-16.61303963,12.34880775,59.1878954,59.1878954
18.528,66.13333568,15.63907641,-16.08194622,12.28602945,59.18653421,59.18653421
18.529,66.00297796,15.53470136,-15.89404441,12.22459935,59.18904659,59.18904659
18.53,66.40777873,15.36574499,-15.46986095,12.16416822,59.19124326,59.19124326
18.531,66.86582063,16.03706759,-14.98999903,12.10572332,59.19316388,59.19316388
18.532,66.73336823,15.70494857,-14.82937972,12.04836772,59.20200438,59.20200438
18.533,67.27546599,15.75856031,-14.34811852,11.99218132,59.20973395,59.20973395
18.534,67.58094771,16.39750362,-13.95827337,11.93790331,59.2260331,59.2260331
18.535,67.52650078,15.90529448,-13.78334424,11.8844793,59.24028404,59.24028404
18.536,68.14452533,16.16437009,-13.27283418,11.83242529,59.25274415,59.25274415
18.537,68.30371252,16.66725662,-12.97145074,11.7821195,59.27399502,59.27399502
18.538,68.35952449,16.13313918,-12.7630986,11.73250513,59.29257542,59.29257542
18.539,68.98651945,16.57991679,-12.25587549,11.68442929,59.30882094,59.30882094
18.54,68.98927559,16.81892136,-12.05060319,11.63781715,59.31412528,59.31412528
18.541,69.19405596,16.39256638,-11.78560636,11.5918339,59.31876305,59.31876305
18.542,69.77944602,16.96535413,-11.30833037,11.54749808,59.32402844,59.32402844
18.543,69.67174411,16.90780646,-11.17751866,11.50433483,59.32863217,59.32863217
18.544,70.03766306,16.6754764,-10.84575826,11.46184996,59.33265738,59.33265738
18.545,70.50615644,17.32212501,-10.43227311,11.42105717,59.33617677,59.33617677
18.546,70.36654404,17.01248012,-10.34239429,11.38111818,59.33322092,59.33322092
18.547,70.85567191,16.99095452,-9.956906063,11.34199647,59.33063652,59.33063652
18.548,71.18497133,17.62268138,-9.622661762,11.3044974,59.31944404,59.31944404
18.549,71.07797875,17.13577647,-9.538078754,11.26759215,59.31944404,59.31944404
18.55,71.65229069,17.33517404,-9.115964053,11.23168853,59.30965805,59.30965805
18.551,71.80354363,17.85126586,-8.881337427,11.1972362,59.31212776,59.31212776
18.552,71.78441534,17.29678958,-8.771371572,11.16317378,59.31428712,59.31428712
18.553,72.36204913,17.67812549,-8.351808132,11.1302621,59.31617513,59.31617513
18.554,72.34856954,17.95318835,-8.212680114,11.09854392,59.31782588,59.31782588
18.555,72.46339963,17.47472175,-8.050298244,11.06711788,59.30881503,59.30881503
18.556,72.99211203,18.01271564,-7.657697414,11.03697901,59.30093652,59.30093652
18.557,72.83794608,17.99486289,-7.605903929,11.00771333,59.30998164,59.30998164
18.558,73.09342512,17.69531121,-7.382435328,10.97875228,59.31789011,59.31789011
18.559,73.51193435,18.3041092,-7.049419382,10.95110569,59.33001006,59.33001006
18.56,73.29209239,18.0043286,-7.048641441,10.92401871,59.34060697,59.34060697
18.561,73.69059403,17.9242065,-6.759184589,10.89737034,59.34987224,59.34987224
18.562,73.9626066,18.54715452,-6.502223721,10.87201542,59.35797319,59.35797319
18.563,73.75924518,18.06967597,-6.510837414,10.84694122,59.3641859,59.3641859
18.564,74.22541008,18.20058929,-6.19054962,10.82246932,59.36961789,59.36961789
18.565,74.32423778,18.7127097,-6.027017108,10.7991294,59.37484679,59.37484679
18.566,74.20561389,18.13787775,-6.008043465,10.77586673,59.3794186,59.3794186
18.567,74.7047069,18.47998889,-5.671452478,10.75341057,59.38341591,59.38341591
18.568,74.62678667,18.78563948,-5.604830686,10.7318599,59.38288347,59.38288347
18.569,74.62809093,18.26780342,-5.538276236,10.71028152,59.38241794,59.38241794
18.57,75.06801142,18.7575173,-5.229489164,10.68962731,59.38201091,59.38201091
18.571,74.83570949,18.749839,-5.251583613,10.66956689,59.38371888,59.38371888
18.572,74.99017132,18.40842114,-5.115662767,10.64948868,59.38521222,59.38521222
18.573,75.33773298,19.00072318,-4.851253655,10.63042543,59.3865179,59.3865179
18.574,75.02879271,18.7240935,-4.927035634,10.61164763,59.37965549,59.37965549
18.575,75.3040729,18.58581401,-4.731769636,10.59296814,59.37365543,59.37365543
18.576,75.4985221,19.18251179,-4.545691833,10.57526257,59.36848288,59.36848288
18.577,75.19810287,18.68785742,-4.631711293,10.55756264,59.36396033,59.36396033
18.578,75.5694431,18.77835881,-4.386743169,10.5401598,59.3600061,59.3600061
18.579,75.59314263,19.29886576,-4.289144044,10.5236283,59.36955215,59.36955215
18.58,75.37010862,18.7011876,-4.347972407,10.50691025,59.37789861,59.37789861
18.581,75.76412995,18.98988568,-4.088971097,10.49068173,59.37789861,59.37789861
18.582,75.61077442,19.29430334,-4.084059106,10.47510361,59.38519622,59.38519622
18.583,75.51658085,18.73862791,-4.087408833,10.45923945,59.38844319,59.38844319
18.584,75.8919283,19.20568188,-3.834137625,10.44405019,59.39128213,59.39128213
18.585,75.59387064,19.22306997,-3.908502372,10.42924669,59.40851443,59.40851443
18.586,75.64637311,18.83918486,-3.843408183,10.41418626,59.42358125,59.42358125
18.587,75.92165714,19.40317394,-3.636064691,10.39988714,59.43675473,59.43675473
18.588,75.53873502,19.13053798,-3.765952597,10.38567488,59.43545772,59.43545772
18.589,75.73277725,18.96461372,-3.629326697,10.37133537,59.4343237,59.4343237
18.59,75.86109295,19.56208481,-3.492895356,10.35777189,59.43333219,59.43333219
18.591,75.48878946,19.0767215,-3.630045138,10.34403162,59.42851646,59.42851646
18.592,75.77617501,19.13229355,-3.442966734,10.33036963,59.42430588,59.42430588
18.593,75.74148155,19.64429326,-3.387529302,10.31738648,59.43068072,59.43068072
18.594,75.44847831,19.03613279,-3.49556486,10.30404052,59.43625448,59.43625448
18.595,75.78834988,19.30715286,-3.276396446,10.29100613,59.44112781,59.44112781
18.596,75.58584891,19.62402728,-3.30856322,10.27846961,59.44538875,59.44538875
18.597,75.42397154,19.05344195,-3.35697958,10.26549803,59.44982437,59.44982437
18.598,75.73631134,19.49177428,-3.14658049,10.25302704,59.45370259,59.45370259
18.599,75.39358206,19.50906907,-3.254448332,10.24081053,59.45914175,59.45914175
18.6,75.39318432,19.10615603,-3.225037008,10.22819563,59.4638974,59.4638974
18.601,75.62164962,19.66760505,-3.050840151,10.21621777,59.46895572,59.46895572
18.602,75.20598462,19.40235176,-3.205951394,10.20421319,59.47337838,59.47337838
18.603,75.34900307,19.21874634,-3.102529351,10.19196433,59.47724528,59.47724528
18.604,75.4474591,19.80813794,-2.988845411,10.18037471,59.48062625,59.48062625
18.605,75.03082271,19.32065842,-3.15539319,10.16851098,59.49932755,59.49932755
18.606,75.28583133,19.36346749,-2.992738967,10.15661581,59.51567878,59.51567878
18.607,75.21264651,19.87991617,-2.96380432,10.14530309,59.51917688,59.51917688
18.608,74.87977727,19.27752458,-3.09622536,10.13353884,59.52223539,59.52223539
18.609,75.17519878,19.53128012,-2.906905886,10.12198059,59.5116152,59.5116152
18.61,74.95056439,19.84644691,-2.954736102,10.11084442,59.50232959,59.50232959
18.611,74.75931055,19.26385485,-3.023536212,10.09919508,59.49421083,59.49421083
18.612,75.04884783,19.69986302,-2.828536004,10.08798,59.48711232,59.48711232
18.613,74.68547095,19.7212111,-2.952004848,10.07694696,59.48711232,59.48711232
18.614,74.65939286,19.30798319,-2.940555731,10.0654574,59.48984004,59.48984004
18.615,74.87421754,19.85277552,-2.77687501,10.05453648,59.49222498,59.49222498
18.616,74.4385617,19.58558502,-2.946414996,10.04355346,59.48957425,59.48957425
18.617,74.57193751,19.3939886,-2.852666538,10.03227979,59.48725662,59.48725662
18.618,74.65133373,19.98153522,-2.752451131,10.02163069,59.47979133,59.47979133
18.619,74.23230444,19.4958909,-2.923231645,10.01067509,59.47326416,59.47326416
18.62,74.46483652,19.53568224,-2.774001615,9.999654244,59.46755722,59.46755722
18.621,74.40216867,20.05079584,-2.743759227,9.989190555,59.46256744,59.46256744
18.622,74.06646377,19.44546867,-2.881414802,9.978262342,59.4522211,59.4522211
18.623,74.36413054,19.70198756,-2.693389852,9.967524262,59.44317492,59.44317492
18.624,74.13146588,20.02277149,-2.750030389,9.957179071,59.44748081,59.44748081
18.625,73.93614552,19.44383637,-2.823114627,9.946307457,59.45124561,59.45124561
18.626,74.22405792,19.87041473,-2.633722004,9.935842449,59.45453731,59.45453731
18.627,73.86366455,19.88843029,-2.757217083,9.925563188,59.46623154,59.46623154
18.628,73.84242876,19.47399837,-2.746868749,9.914824117,59.47645624,59.47645624
18.629,74.06083726,20.02526934,-2.584459984,9.904661205,59.48539606,59.48539606
18.63,73.63910728,19.75888019,-2.749485892,9.894432291,59.4771609,59.4771609
18.631,73.7763639,19.56348706,-2.656610128,9.883920477,59.46996061,59.46996061
18.632,73.8807514,20.14726792,-2.547425083,9.874036533,59.46366512,59.46366512
18.633,73.47409857,19.65981492,-2.715730731,9.863869979,59.47726146,59.47726146
18.634,73.7344967,19.700721,-2.556372696,9.853659139,59.48914922,59.48914922
18.635,73.67049209,20.21874431,-2.529803068,9.844017502,59.50842113,59.50842113
18.636,73.3523257,19.61693637,-2.662459966,9.833924313,59.52527125,59.52527125
18.637,73.65714854,19.87259089,-2.473887978,9.82402995,59.54000393,59.54000393
18.638,73.44320076,20.19170986,-2.523769193,9.81454834,59.54808574,59.54808574
18.639,73.26297665,19.6121174,-2.593107069,9.804555868,59.55515196,59.55515196
18.64,73.56410977,20.05397415,-2.399783824,9.794994315,59.56133021,59.56133021
18.641,73.22003581,20.07846074,-2.519976447,9.785621431,59.56314097,59.56314097
18.642,73.21073442,19.66667877,-2.506100937,9.77580283,59.56472418,59.56472418
18.643,73.44178956,20.21453162,-2.342624387,9.766561329,59.56993302,59.56993302
18.644,73.03420256,19.9417853,-2.504035183,9.75726825,59.5744873,59.5744873
18.645,73.19272304,19.75181237,-2.404507897,9.747708315,59.5744873,59.5744873
18.646,73.30196021,20.34122609,-2.296274527,9.738797413,59.57846927,59.57846927
18.647,72.91814753,19.85028893,-2.457118931,9.729615474,59.5960652,59.5960652
18.648,73.19237893,19.89165542,-2.295217171,9.720411695,59.61144996,59.61144996
18.649,73.1584754,20.40561661,-2.257403037,9.711801116,59.62490141,59.62490141
18.65,72.86581381,19.79664506,-2.381257381,9.70277151,59.6136124,59.6136124
18.651,73.20467271,20.06568958,-2.180982157,9.693986279,59.603742,59.603742
18.652,73.01511218,20.38876198,-2.222796174,9.685645044,59.59378458,59.59378458
18.653,72.86115534,19.81556035,-2.284089122,9.676825613,59.58507844,59.58507844
18.654,73.17746996,20.25614621,-2.087687706,9.668455215,59.57746635,59.57746635
18.655,72.85444293,20.27003157,-2.202167301,9.660293574,59.57081083,59.57081083
18.656,72.8747442,19.86461012,-2.179151214,9.651713102,59.55543675,59.55543675
18.657,73.12428305,20.42611881,-2.009196366,9.64374524,59.54199464,59.54199464
18.658,72.7349387,20.15786791,-2.167866703,9.635737511,59.53616155,59.53616155
18.659,72.90471286,19.97335065,-2.067006037,9.627477141,59.53106147,59.53106147
18.66,73.02710395,20.55487981,-1.958416067,9.619860282,59.52653946,59.52653946
18.661,72.65660767,20.05402142,-2.117839745,9.611978277,59.5225857,59.5225857
18.662,72.95010013,20.10593821,-1.950650383,9.60409133,59.51912878,59.51912878
18.663,72.93010909,20.61953197,-1.911991044,9.596809871,59.51610628,59.51610628
18.664,72.65492524,20.01287216,-2.032317691,9.589118328,59.50640693,59.50640693
18.665,73.00237582,20.27716156,-1.832787344,9.581674975,59.49792644,59.49792644
18.666,72.83104477,20.58341579,-1.8718111,9.574679046,59.50576127,59.50576127
18.667,72.70674691,20.00971541,-1.923308568,9.567227409,59.51261155,59.51261155
18.668,73.05721756,20.46486252,-1.715715777,9.56026714,59.51050824,59.51050824
18.669,72.75644878,20.48019555,-1.824523204,9.55354202,59.50866924,59.50866924
18.67,72.79645314,20.08026389,-1.797478303,9.546424224,59.50706133,59.50706133
18.671,73.05979248,20.63783038,-1.627507991,9.539922692,59.50565548,59.50565548
18.672,72.68930851,20.35636827,-1.781953806,9.53339407,59.52373552,59.52373552
18.673,72.88885926,20.18536138,-1.67283916,9.526638634,59.53954355,59.53954355
18.674,73.02954839,20.77634208,-1.560297832,9.520553384,59.54885049,59.54885049
18.675,72.67492148,20.2766794,-1.717813931,9.514206642,59.55698788,59.55698788
18.676,72.97384485,20.33008384,-1.553776236,9.507853994,59.56254311,59.56254311
18.677,72.95509485,20.82923609,-1.52052217,9.502084714,59.56254311,59.56254311
18.678,72.69538938,20.21796886,-1.640154811,9.495893518,59.56740025,59.56740025
18.679,73.0604504,20.49724803,-1.436386678,9.489962823,59.57164702,59.57164702
18.68,72.89152607,20.79475276,-1.48104444,9.484474843,59.57536013,59.57536013
18.681,72.77726776,20.22264197,-1.53354918,9.478526641,59.57336899,59.57336899
18.682,73.12430791,20.67119853,-1.333487853,9.473053927,59.57162806,59.57162806
18.683,72.82948459,20.6616342,-1.445734297,9.46780132,59.57107827,59.57107827
18.684,72.89017009,20.27701338,-1.413635542,9.46215633,59.57059757,59.57059757
18.685,73.16821353,20.8451386,-1.242707073,9.457143508,59.57017727,59.57017727
18.686,72.81371114,20.55409461,-1.395012889,9.452097115,59.56571939,59.56571939
18.687,73.02166811,20.38933083,-1.286801555,9.446826904,59.5618217,59.5618217
18.688,73.16266022,20.97400225,-1.180346654,9.4422078,59.5584138,59.5584138
18.689,72.82000035,20.46841887,-1.338119584,9.437315009,59.56227303,59.56227303
18.69,73.14015494,20.53939935,-1.169926903,9.432426005,59.5656473,59.5656473
18.691,73.11992067,21.0385466,-1.142728808,9.42812204,59.56561434,59.56561434
18.692,72.86713985,20.42897897,-1.264211145,9.423385167,59.56558553,59.56558553
18.693,73.2271142,20.708657,-1.06992005,9.418894049,59.56556034,59.56556034
18.694,73.05851028,20.98375932,-1.118231365,9.414822031,59.56040292,59.56040292
18.695,72.95491348,20.42372158,-1.171955251,9.410270439,59.55589361,59.55589361
18.696,73.3117936,20.88059235,-0.97184805,9.406195252,59.55195095,59.55195095
18.697,73.01767281,20.85792803,-1.08969766,9.40231645,59.5581366,59.5581366
18.698,73.08324133,20.47680142,-1.060709846,9.398030307,59.56354494,59.56354494
18.699,73.35368836,21.03200005,-0.897415323,9.394345621,59.56827364,59.56827364
18.7,72.99504013,20.72617039,-1.058966338,9.390600191,59.57262453,59.57262453
18.701,73.21294373,20.57401162,-0.951181877,9.386619414,59.57642867,59.57642867
18.702,73.35098362,21.15664437,-0.850762766,9.383286908,59.57168778,59.57168778
18.703,73.01477592,20.640975,-1.010763817,9.379661602,59.56754265,59.56754265
18.704,73.32561097,20.71680617,-0.850988021,9.376029989,59.56391841,59.56391841
18.705,73.31279395,21.20342566,-0.825049627,9.372958586,59.54873453,59.54873453
18.706,73.06300379,20.59493142,-0.95013423,9.369433076,59.53545872,59.53545872
18.707,73.42935195,20.88448776,-0.756996475,9.36614673,59.52385119,59.52385119
18.708,73.25414278,21.15046712,-0.814509922,9.363250673,59.51970273,59.51970273
18.709,73.15112534,20.59770664,-0.871745497,9.35985309,59.51970273,59.51970273
18.71,73.49721804,21.0500917,-0.682142716,9.356902122,59.51607558,59.51607558
18.711,73.19345926,21.00491642,-0.809221604,9.354117719,59.51258467,59.51258467
18.712,73.26196225,20.63156897,-0.783625866,9.35090711,59.50953244,59.50953244
18.713,73.52783544,21.19317781,-0.626120011,9.348293577,59.50686377,59.50686377
18.714,73.16452618,20.86845907,-0.793884365,9.345585075,59.5173426,59.5173426
18.715,73.379164,20.71800192,-0.691392065,9.34262663,59.52650462,59.52650462
18.716,73.51960464,21.28975418,-0.593917581,9.340283759,59.5345153,59.5345153
18.717,73.17815859,20.76294677,-0.760902391,9.337624165,59.52789749,59.52789749
18.718,73.50441947,20.84936037,-0.597213144,9.334953269,59.5221113,59.5221113
18.719,73.47611943,21.33028355,-0.583198718,9.332825253,59.53797294,59.53797294
18.72,73.23281783,20.71561683,-0.709332987,9.330221358,59.55184134,59.55184134
18.721,73.59079657,21.01199482,-0.522730619,9.327844517,59.563967,59.563967
18.722,73.4053613,21.26330431,-0.589205942,9.325834861,59.5745689,59.5745689
18.723,73.30264653,20.70937208,-0.650078932,9.323299212,59.57608731,59.57608731
18.724,73.64498923,21.18018711,-0.46463712,9.321206155,59.57741491,59.57741491
18.725,73.32584676,21.12467022,-0.603132607,9.319235437,59.58570314,59.58570314
18.726,73.38944712,20.75591808,-0.581943001,9.31681133,59.59294984,59.59294984
18.727,73.64446396,21.31294717,-0.43512805,9.314945928,59.60473731,59.60473731
18.728,73.26915501,20.97303599,-0.610833415,9.312951869,59.61504351,59.61504351
18.729,73.48845122,20.83220981,-0.50934361,9.310686447,59.62405461,59.62405461
