t|Main,Q_g8|LM2500_8,V_g8|LM2500_8,freq_gt_8|LM2500_8,Vlow_gt_8|LM2500_8,P_g8|LM2500_8
0.085,-1.032367466,0.768288216,60,0.651716464,3.919111407
0.086,-1.077798035,0.77802621,60,0.662003668,3.955695929
0.087,-1.109424891,0.788398731,60,0.673245872,4.071917631
0.088,-1.063475967,0.79815981,60,0.680975991,4.160520046
0.089,-1.132303524,0.808536365,60,0.69207737,4.212278288
0.09,-1.13190988,0.81827014,60,0.702711672,4.348555249
0.091,-1.090239186,0.82803189,60,0.710578193,4.422492295
0.092,-1.171415888,0.838404126,60,0.722209707,4.501206496
0.093,-1.138972352,0.848147345,60,0.731870146,4.647577232
0.094,-1.122808063,0.857908145,60,0.740467168,4.706583878
0.095,-1.191431521,0.868276636,60,0.752312657,4.817956672
0.096,-1.13267169,0.878030325,60,0.76074787,4.961536608
0.097,-1.154312359,0.887779542,60,0.770590641,5.015103358
0.098,-1.194542058,0.898152419,60,0.782301674,5.159029746
0.099,-1.120653831,0.907915112,60,0.789956091,5.289446032
0.1,-1.179017298,0.918300515,60,0.800869198,5.351343506
0.101,-1.182097817,0.927713386,60.00000459,0.811843858,5.513910657
0.102,-1.113965336,0.936555544,60.00003337,0.818659699,5.59716924
0.103,-1.194070578,0.945292489,60.00005853,0.829133639,5.630931982
0.104,-1.173692814,0.952891293,60.0000958,0.837831377,5.732093339
0.105,-1.157413746,0.959926756,60.00012839,0.843882169,5.721012715
0.106,-1.232159175,0.966751899,60.00015688,0.853464974,5.736765244
0.107,-1.189654191,0.972586369,60.00016062,0.859734248,5.804907426
0.108,-1.20755041,0.977858292,60.0001639,0.865819791,5.764470793
0.109,-1.253428799,0.982842168,60.00016676,0.874315996,5.810795254
0.11,-1.18662042,0.986957222,60.00013038,0.878501791,5.871853456
0.111,-1.230016112,0.990510407,60.00009856,0.884885906,5.842520438
0.112,-1.24302127,0.993678759,60.00007075,0.892080965,5.918507311
0.113,-1.171330828,0.996093725,60.0000351,0.894960696,5.955919426
0.114,-1.235935202,0.998036688,60.00000394,0.901411111,5.940549942
0.115,-1.215317587,0.999283783,59.99999221,0.907076674,6.024378907
0.116,-1.162917107,0.999973972,59.99998196,0.909424228,6.026218623
0.117,-1.232526173,1.000110675,59.99997299,0.915686342,6.033587334
0.118,-1.181183211,1.000104632,59.99999305,0.919583751,6.112660405
0.119,-1.16360351,1.000090116,60.00001058,0.922124886,6.086307102
0.12,-1.209354551,1.000073469,60.00002591,0.927928926,6.119327673
0.121,-1.13695526,1.000058042,60.00004583,0.929955644,6.181781576
0.122,-1.153814166,1.000047045,60.00006326,0.933266428,6.139333599
0.123,-1.171790492,1.000041471,60.00007849,0.938332247,6.191567266
0.124,-1.090752409,1.000034972,60.00008421,0.939098313,6.224071225
0.125,-1.136954619,1.000034989,60.00008921,0.943004596,6.182240993
0.126,-1.123256907,1.000034516,60.00008912,0.947046581,6.245002943
0.127,-1.050850811,1.000033492,60.00008903,0.947267947,6.246062549
0.128,-1.113625631,1.00002939,60.00008896,0.951469199,6.222681997
0.129,-1.070740833,1.00002824,60.00008042,0.954199474,6.290973827
0.13,-1.025310606,1.000022544,60.00007295,0.954575534,6.263996093
0.131,-1.079905342,1.000017906,60.00006643,0.958760577,6.270800144
0.132,-1.011967501,1.000013023,60.00006223,0.959895027,6.333380379
0.133,-1.006179584,1.000008456,60.00005856,0.961097293,6.289597931
0.134,-1.034255618,1.000003521,60.00005535,0.964948307,6.325381123
0.135,-0.951945049,0.999999333,60.0000564,0.964715314,6.368146797
0.136,-0.980861619,0.999995183,60.00005731,0.966895609,6.319849892
0.137,-0.978060527,0.999991742,60.0000632,0.970091786,6.374464292
0.138,-0.89481304,0.999987839,60.00006835,0.969166989,6.386446133
0.139,-0.946660362,0.99998246,60.00007285,0.971997676,6.348303341
0.14,-0.913392219,0.999978889,60.00007906,0.974219855,6.411476598
0.141,-0.847767013,0.999974169,60.00008448,0.973291726,6.391858757
0.142,-0.907004097,0.999969563,60.00008923,0.976437778,6.376362763
0.143,-0.847908186,0.999968522,60.0000869,0.977370808,6.436996974
0.144,-0.819346932,0.999962556,60.00008486,0.977093209,6.391686259
0.145,-0.859436543,0.999959504,60.00008308,0.980215961,6.406113513
0.146,-0.781425494,0.999954391,60.00007813,0.979692097,6.454632639
0.147,-0.793004456,0.999951806,60.00007381,0.980578146,6.399279434
0.148,-0.805690868,0.999949675,60.00006668,0.983337231,6.440479094
0.149,-0.720518767,0.99994475,60.00006045,0.981909083,6.465850797
0.15,-0.762350331,0.999940285,60.000055,0.983728713,6.417582842
0.151,-0.743348251,0.999937452,60.0000557,0.985785578,6.475511499
0.152,-0.66598425,0.999931918,60.00005631,0.984118339,6.470298067
0.153,-0.723318785,0.999928875,60.00005685,0.986522848,6.44216381
0.154,-0.674717108,0.99992515,60.00006257,0.987543845,6.503718934
0.155,-0.625639429,0.999919612,60.00006758,0.986293415,6.468900541
0.156,-0.676370599,0.999918658,60.00007196,0.988931035,6.466980145
0.157,-0.605269679,0.999914845,60.00007334,0.988593376,6.520282796
0.158,-0.59644974,0.999910786,60.00007456,0.988395325,6.465907233
0.159,-0.623181653,0.999909111,60.00007086,0.990914112,6.491706575
0.16,-0.539801787,0.999904252,60.00006762,0.989413945,6.525560715
0.161,-0.56815337,0.999902502,60.00006479,0.990389531,6.468960075
0.162,-0.565707189,0.9999006,60.0000576,0.992439518,6.516580903
0.163,-0.483112794,0.999895452,60.00005132,0.99042487,6.523854425
0.164,-0.535819864,0.999892863,60.00004582,0.992219388,6.481797228
0.165,-0.502922377,0.999889476,60.00004468,0.993455706,6.541385894
0.166,-0.437699387,0.999885477,60.00004368,0.991590173,6.519527314
0.167,-0.497080999,0.99988387,60.00004281,0.993844536,6.503309735
0.168,-0.437323367,0.999879603,60.00004477,0.993929192,6.561738734
0.169,-0.408667697,0.999876487,60.00004648,0.992844457,6.51481391
0.17,-0.448259545,0.999872577,60.00004917,0.99519925,6.527264875
0.171,-0.370141864,0.99987017,60.00005153,0.993944801,6.571573028
0.172,-0.381401449,0.999865921,60.00005359,0.994135392,6.51404381
0.173,-0.394002916,0.999863431,60.00005647,0.996232864,6.550909929
0.174,-0.309426384,0.999860557,60.00005899,0.994175356,6.571650908
0.175,-0.35209103,0.999856625,60.00006119,0.995396213,6.519886836
0.176,-0.334629168,0.999853103,60.00005997,0.996883386,6.573599415
0.177,-0.259080787,0.999851703,60.00005891,0.994674585,6.564962791
0.178,-0.319650788,0.999848632,60.00005799,0.996564123,6.532558387
0.179,-0.273791764,0.999845066,60.00005786,0.997095104,6.591596242
0.18,-0.226526402,0.999842482,60.00005775,0.995379178,6.554790208
0.181,-0.28043879,0.999840848,60.00005765,0.997573986,6.552364022
0.182,-0.211187428,0.999837551,60.00005324,0.996814983,6.604522798
0.183,-0.205292706,0.999836354,60.00004939,0.996216581,6.550006155
0.184,-0.23322624,0.999831784,60.00005171,0.998354346,6.576120614
0.185,-0.151592905,0.99982943,60.00005375,0.996491641,6.609656362
0.186,-0.181339767,0.999826942,60.00005553,0.997122269,6.55268667
0.187,-0.180234161,0.999825261,60.00005535,0.99884399,6.599748976
0.188,-0.098422139,0.999822204,60.00005519,0.996516952,6.605805394
0.189,-0.152882776,0.999817934,60.00005505,0.998014121,6.562200176
0.19,-0.121121439,0.99981732,60.00005759,0.998967496,6.619935564
0.191,-0.05769129,0.999813795,60.00005981,0.996832856,6.595157933
0.192,-0.119433829,0.999812451,60.00006174,0.998831182,6.577064876
0.193,-0.062740895,0.999810791,60.00005966,0.998672156,6.633880715
0.194,-0.037384228,0.99980503,60.00005785,0.997356005,6.585031238
0.195,-0.080967912,0.999803606,60.0000511,0.999490665,6.596316162
0.196,-0.00556776,0.999801401,60.0000452,0.99802667,6.641125217
0.197,-0.020510205,0.999799508,60.00004005,0.998018534,6.58240793
0.198,-0.036387117,0.99979612,60.00003926,0.999926761,6.620226022
0.199,0.045595406,0.999795036,60.00003857,0.997689299,6.639948108
0.2,0.000730071,0.999791254,60.00003797,0.998739113,6.589184058
0.201,0.015864747,0.999787142,60.00003601,1.00006347,6.642886832
0.202,0.089457525,0.999787098,60.0000343,0.997699797,6.634428745
0.203,0.027593204,0.999784351,60.00003281,0.999441847,6.603923119
0.204,0.071814034,0.999780412,60.00003589,0.999832443,6.662418788
0.205,0.116625422,0.99977757,60.00003859,0.997982905,6.625763627
0.206,0.061316256,0.999777785,60.00003645,1.000050587,6.622239403
0.207,0.127815406,0.99977392,60.00003458,0.999170483,6.674523242
0.208,0.131570211,0.999773424,60.00003294,0.998457032,6.618569414
0.209,0.100434228,0.999771296,60.00003092,1.000485289,6.643638322
0.21,0.179326735,0.999767107,60.00002915,0.998518368,6.676766824
0.211,0.146169672,0.999767512,60.00002761,0.999050126,6.619384622
0.212,0.144518989,0.99976581,60.00003089,1.000677676,6.6661238
0.213,0.222823192,0.999762147,60.00003376,0.998261222,6.67154547
0.214,0.165335241,0.99976157,60.00003627,0.999673487,6.628919957
0.215,0.194342138,0.999757349,60.00003679,1.000545961,6.686385172
0.216,0.254778579,0.999756409,60.00003725,0.998334519,6.663052815
0.217,0.189825684,0.999754092,60.00003853,1.000259773,6.645194264
0.218,0.245043027,0.999753254,60.00003966,1.00003112,6.702795144
0.219,0.268084899,0.999750915,60.00004064,0.998648834,6.65449921
0.22,0.22399004,0.99974675,60.00004199,1.000720431,6.666407176
0.221,0.297411638,0.999745952,60.00004318,0.999196415,6.710071532
0.222,0.280337928,0.999744204,60.00004422,0.999131155,6.651146832
0.223,0.262695754,0.99974223,60.00004421,1.00098498,6.687835231
0.224,0.342375876,0.999739203,60.00004421,0.998695735,6.707200113
0.225,0.295119451,0.999737888,60.00004421,0.999696372,6.655459427
0.226,0.307849564,0.999736369,60.00004365,1.000973869,6.708129208
0.227,0.378262865,0.99973348,60.00004317,0.998565639,6.698965649
0.228,0.313865336,0.999731791,60.0000372,1.000265491,6.667298929
0.229,0.354616792,0.999729383,60.00003197,1.000615783,6.726528956
0.23,0.396759022,0.99972863,60.00002741,0.998728101,6.68990671
0.231,0.338286314,0.999726411,60.00002629,1.000759465,6.686641079
0.232,0.402188276,0.999725526,60.00002532,0.99984479,6.738680392
0.233,0.403268881,0.999723862,60.00002447,0.999098552,6.68472973
0.234,0.370150972,0.99972141,60.00002574,1.00109555,6.709931134
0.235,0.446698716,0.999718596,60.00002684,0.999098858,6.743490197
0.236,0.411725593,0.999718731,60.00002781,0.999602343,6.68675949
0.237,0.407805939,0.999717425,60.00002824,1.00120294,6.733441587
0.238,0.484294462,0.999714809,60.00002862,0.998760777,6.739781447
0.239,0.425767873,0.999712637,60.00002945,1.000148619,6.69641805
0.24,0.452696583,0.999710717,60.00003017,1.00099779,6.753748261
0.241,0.510672478,0.999710314,60.0000308,0.998764219,6.73018435
0.242,0.444202404,0.999707945,60.0000308,1.000668437,6.711612825
0.243,0.496325903,0.999706997,60.00003086,1.000419737,6.767935312
0.244,0.51735843,0.999706045,60.00003092,0.999018471,6.720335971
0.245,0.469205889,0.999703044,60.00003097,1.001071977,6.731424538
0.246,0.539598058,0.999702212,60.00003228,0.999530759,6.775241176
0.247,0.520081912,0.999699287,60.00003342,0.999449221,6.717341086
0.248,0.499553417,0.999699257,60.00003441,1.001287517,6.754642026
0.249,0.576847137,0.999698745,60.00003346,0.998983448,6.774941147
0.25,0.527100973,0.999695079,60.00003262,0.999970064,6.724222705
0.251,0.575215989,0.999617954,60.00002954,1.001231041,6.834682832
0.252,0.712322729,0.999615037,60.00002685,0.998808483,6.901942491
0.253,0.700024974,0.999608052,60.00002449,1.000494964,6.922292657
0.254,0.775765316,0.999598072,60.00005418,1.000832207,7.021279085
0.255,0.845089166,0.999586578,60.00008014,0.998933177,7.018989048
0.256,0.800476945,0.999582993,60.00010283,1.000953829,7.043275682
0.257,0.876330046,0.99957719,60.0001229,1.0000288,7.116288645
0.258,0.886682681,0.999570784,60.00014045,0.999273905,7.080078857
0.259,0.858027833,0.999568304,60.0001558,1.001262484,7.118162831
0.26,0.937501884,0.999565737,60.00015971,0.999257772,7.159516645
0.261,0.903662313,0.999558764,60.00016314,0.999753805,7.110361429
0.262,0.901581107,0.999556351,60.00016613,1.001347113,7.162875798
0.263,0.978398921,0.999548249,60.00014853,0.998897784,7.173877741
0.264,0.919309152,0.999542485,60.00013315,1.000278462,7.139201481
0.265,0.947138826,0.999535599,60.00011164,1.001120601,7.203194552
0.266,1.007049513,0.99952852,60.00009283,0.99888014,7.186589123
0.267,0.940396937,0.999548044,60.00007639,1.000777568,7.174610308
0.268,0.994017637,0.999586304,60.0000741,1.000522159,7.236956577
0.269,1.015946494,0.999584297,60.00007211,0.999114908,7.194989246
0.27,0.967808537,0.999587953,60.00007036,1.001162596,7.212384606
0.271,1.038517247,0.999590207,60.00005369,0.999615733,7.260481761
0.272,1.018527893,0.999589528,60.00003912,0.9995297,7.207743469
0.273,0.996804141,0.99958769,60.00002637,1.0013635,7.24921697
0.274,1.073120983,0.999588299,60.00002091,0.999055391,7.272578458
0.275,1.021460262,0.999584583,60.00001613,1.000038601,7.227160032
0.276,1.029672935,0.999581749,60.00001148,1.001299247,7.285410289
0.277,1.096707407,0.99957995,60.00000741,0.998875175,7.280592662
0.278,1.027742239,0.999579202,60.00000386,1.000559898,7.253991007
0.279,1.064957826,0.999577425,60.00000725,1.000895582,7.315663492
0.28,1.103330498,0.999578601,60.00001021,0.998993868,7.282991665
0.281,1.039492118,0.999578674,60.00001281,1.001011626,7.283258423
0.282,1.099187408,0.999578135,60.000016,1.00008376,7.337915994
0.283,1.097110712,0.999578387,60.00001878,0.999325043,7.285863746
0.284,1.058668159,0.999578776,60.00002122,1.00130985,7.313525282
0.285,1.131223256,0.999578163,60.00002066,0.999301515,7.348257354
0.286,1.090687769,0.999580324,60.00002018,0.999794205,7.294624456
0.287,1.082200181,0.999578712,60.00001975,1.001384317,7.342683738
0.288,1.153578703,0.999578893,60.00001845,0.998932575,7.350454128
0.289,1.089948391,0.999577453,60.00001732,1.000311565,7.309967014
0.29,1.110853601,0.999576492,60.00001266,1.001152107,7.369017616
0.291,1.164302916,0.999576185,60.00000859,0.998910832,7.346758105
0.292,1.092205213,0.999577678,60.00000503,1.0008078,7.331396443
0.293,1.139851173,0.999576164,60.00000364,1.000551915,7.389421586
0.294,1.155025151,0.999575398,60.00000242,0.999144163,7.342947034
0.295,1.101093572,0.999574934,60.00000136,1.001191331,7.356048938
0.296,1.167042853,0.999574805,59.99999947,0.999643844,7.400150069
0.297,1.141901185,0.999573261,59.99999781,0.99955631,7.343748945
0.298,1.115882619,0.999573736,59.99999636,1.001388695,7.381272168
0.299,1.187944004,0.999573123,60.00000132,0.999078889,7.401958541
0.3,1.132195439,0.999611798,60.00000566,1.000059989,7.352011285
0.301,1.131062619,0.999014984,59.97791004,1.000801992,7.387736263
0.302,1.19176242,0.999739682,59.95859103,0.998820177,7.382773055
0.303,1.114504004,0.999650407,59.94169973,1.000317277,7.355524189
0.304,1.138771006,0.99906853,59.93352064,0.999797102,7.397010796
0.305,1.176708074,1.000121053,59.92636936,0.99865012,7.37072923
0.306,1.098815153,0.99949312,59.92011674,1.000091943,7.36297438
0.307,1.15137962,0.999362494,59.91444969,0.998601618,7.400599045
0.308,1.151627783,1.00040509,59.90949478,0.9986246,7.362885102
0.309,1.09325778,0.999389484,59.90516252,0.999727812,7.377823485
0.31,1.162858199,0.999804644,59.90130759,0.997716543,7.402337276
0.311,1.126923669,1.000486995,59.89793708,0.998619801,7.361478514
0.312,1.097694792,0.999387951,59.89389922,0.999180764,7.392657197
0.313,1.169507609,1.000275005,59.89036878,0.997241019,7.399238921
0.314,1.102614111,1.000304162,59.88728198,0.99854874,7.36587201
0.315,1.109326146,0.999583018,59.8855601,0.998457114,7.407496882
0.316,1.166553231,1.00077892,59.8840546,0.997065669,7.395861508
0.317,1.08676935,1.000303303,59.88273829,0.998420642,7.375306988
0.318,1.12752974,1.000509662,59.90432632,0.997520874,7.415810696
0.319,1.152868831,1.000687724,59.92320152,0.997014411,7.38587593
0.32,1.080756771,1.000338786,59.93970479,0.998124256,7.383389616
0.321,1.147588714,1.000733362,59.94768099,0.99652046,7.415815755
0.322,1.134564794,1.000707856,59.95465487,0.99700978,7.3745171
0.323,1.084760818,1.000466615,59.96075238,0.997706071,7.391956633
0.324,1.163906451,1.000922536,59.96693221,0.995939307,7.409315938
0.325,1.11519337,1.000612818,59.97233545,0.996896296,7.366489169
0.326,1.100203671,1.000629153,59.97566249,0.997100036,7.39852778
0.327,1.174323298,1.000985477,59.97857143,0.995575228,7.397219998
0.328,1.099115555,1.000542039,59.98111483,0.99664738,7.362711342
0.329,1.124420008,1.000880698,59.98778011,0.996324938,7.404032022
0.33,1.174927539,1.000993335,59.99360781,0.995344067,7.385276245
0.331,1.090967787,1.000578246,59.99870318,0.996342566,7.367454356
0.332,1.151283685,1.001103349,60.00320575,0.995333518,7.407862702
0.333,1.164947296,1.000908894,60.00714251,0.995128772,7.371183117
0.334,1.094976398,1.000668427,60.01058456,0.995896095,7.37286887
0.335,1.179791982,1.001241438,60.01540541,0.994469369,7.401660261
0.336,1.15320064,1.000782136,60.01962045,0.994834568,7.355669917
0.337,1.115765482,1.000934771,60.0253605,0.995387299,7.37912857
0.338,1.205983989,1.001232924,60.03037925,0.993851949,7.39100393
0.339,1.14346832,1.000654922,60.03476732,0.994518065,7.344719618
0.34,1.14827199,1.001143985,60.03947663,0.994749762,7.383111232
0.341,1.2234004,1.001041049,60.04359416,0.993331855,7.374467636
0.342,1.137261423,1.000691224,60.04719427,0.994202073,7.340992201
0.343,1.186444034,1.001286206,60.0537722,0.993914379,7.386444064
0.344,1.227731756,1.000878806,60.05952352,0.992938234,7.357321261
0.345,1.142413829,1.000838632,60.06455212,0.993898483,7.345432202
0.346,1.223026086,1.00118234,60.06610455,0.992859416,7.385331183
0.347,1.219802021,1.000775185,60.06746191,0.99271572,7.343215591
0.348,1.161128071,1.000932869,60.06769516,0.993562087,7.357230037
0.349,1.254921957,1.001003255,60.0678991,0.99211238,7.381760057
0.35,1.20832659,1.000737177,60.06807741,0.992611964,7.335892736
0.351,1.187175956,1.000938408,60.06481954,0.993159333,7.371219056
0.352,1.274783889,1.000861718,60.06197106,0.991665315,7.374999665
0.353,1.196774873,1.000769804,60.05948053,0.992541986,7.335994669
0.354,1.221609852,1.000886195,60.05550692,0.992630969,7.381597536
0.355,1.281781918,1.000759694,60.05203265,0.991456614,7.363337375
0.356,1.190432682,1.000799071,60.04899496,0.992498431,7.341154941
0.357,1.25530423,1.000853319,60.04426762,0.991885422,7.38537438
0.358,1.272706432,1.000775757,60.04013432,0.991387031,7.348780758
0.359,1.195977461,1.000829735,60.03529886,0.992406844,7.350163344
0.36,1.284074945,1.000798617,60.03107104,0.991166858,7.383020797
0.361,1.256368925,1.000800597,60.0273745,0.991447127,7.337262859
0.362,1.21326781,1.000823104,60.02381929,0.992225563,7.362449057
0.363,1.305062628,1.000824995,60.02071084,0.99075691,7.376816016
0.364,1.238157673,1.000848111,60.01799301,0.99153654,7.33313806
0.365,1.239034092,1.000870275,60.01539646,0.991935042,7.374705404
0.366,1.313821737,1.000865482,60.0131262,0.990592119,7.36685129
0.367,1.225779194,1.000904434,60.01114123,0.991647125,7.335853786
0.368,1.270923183,1.000872961,60.00980047,0.991443506,7.381895461
0.369,1.309614367,1.000881801,60.0086282,0.99061423,7.354911768
0.37,1.220740254,1.000906353,60.00745728,0.991700145,7.344473593
0.371,1.298246261,1.000915623,60.00643351,0.990779499,7.385065746
0.372,1.29256204,1.000922594,60.00553838,0.990755841,7.343023659
0.373,1.229748446,1.000942467,60.00506619,0.991715948,7.356874197
0.374,1.321529433,1.000930191,60.00465333,0.99035876,7.380773343
0.375,1.271867893,1.000972754,60.00429235,0.990962093,7.334326715
0.376,1.248234927,1.000994495,60.00337763,0.991608414,7.368775264
0.377,1.333453826,1.001009138,60.00257785,0.99019716,7.370973199
0.378,1.253059229,1.001024487,60.00187858,0.991156798,7.332027331
0.379,1.276161417,1.00104055,60.00125216,0.991323827,7.376747607
0.38,1.33364099,1.001060572,60.00070446,0.990224437,7.358634754
0.381,1.240254477,1.001063386,60.00059423,0.991333189,7.336996935
0.382,1.303228271,1.001073553,60.00049784,0.990795167,7.382049366
0.383,1.319021918,1.001104042,60.00041357,0.990381071,7.346740286
0.384,1.240008984,1.001116915,60.0005001,0.991462162,7.34866297
0.385,1.327185772,1.001161758,60.00057576,0.990297821,7.381883599
0.386,1.298404326,1.001147838,60.00064191,0.990627289,7.336178897
0.387,1.254002302,1.001200176,60.00107905,0.991493664,7.36175908
0.388,1.344687089,1.001163581,60.00146126,0.990053787,7.375248646
0.389,1.275999605,1.001216269,60.00179544,0.990904904,7.331370053
0.39,1.276331113,1.001231561,60.00296394,0.991351686,7.372730802
0.391,1.3492784,1.001259263,60.0039856,0.990074467,7.364872409
0.392,1.25992594,1.001263467,60.00388915,0.991153078,7.333700992
0.393,1.30357296,1.001252377,60.00380481,0.991019979,7.380266735
0.394,1.340696253,1.001295325,60.00373107,0.990234565,7.352880935
0.395,1.251020257,1.001311033,60.00380117,0.991365509,7.343073374
0.396,1.327674911,1.001359996,60.00386245,0.990491547,7.383397191
0.397,1.32066957,1.001384093,60.00391604,0.990515012,7.341124694
0.398,1.256920906,1.001404301,60.00336686,0.991498901,7.35511396
0.399,1.347343854,1.001416089,60.0028867,0.99018607,7.379637197
0.4,1.296813473,1.001440806,60.00246688,0.990819944,7.333995587
0.401,1.272680696,1.001477456,60.00263659,0.99150721,7.36894105
0.402,1.357478585,1.001495048,60.00278497,0.990127973,7.372000165
0.403,1.276416124,1.00153273,60.00210356,0.991115204,7.333813822
0.404,1.298322656,1.001526107,60.00150777,0.991319205,7.379129954
0.405,1.355716611,1.001588204,60.00098686,0.990259618,7.360871468
0.406,1.261716919,1.001593183,60.00037591,0.991386457,7.339802475
0.407,1.324267757,1.001632913,59.99984174,0.990882241,7.38451944
0.408,1.339627736,1.001649572,59.99937469,0.990497035,7.34875445
0.409,1.260432721,1.001687964,59.999577,0.991594865,7.350589364
0.41,1.346931419,1.00171647,59.99975388,0.990459269,7.383486222
0.411,1.31724407,1.001734122,59.99990854,0.990814828,7.338574646
0.412,1.271592201,1.001766193,59.99980293,0.991691933,7.363682383
0.413,1.361732527,1.001769299,59.99971059,0.990293224,7.37761772
0.414,1.293177842,1.001790254,60.00028626,0.991138038,7.334401808
0.415,1.292353968,1.00185472,60.0007896,0.991628668,7.376468126
0.416,1.3657632,1.001867716,60.00122968,0.990347627,7.368484343
0.417,1.275503786,1.001897752,60.0016626,0.99145971,7.337833984
0.418,1.319261459,1.001889571,60.00204111,0.991325201,7.384176426
0.419,1.356542592,1.001938608,60.00237206,0.990561934,7.357556204
0.42,1.265935461,1.001957863,60.00248027,0.991707563,7.347684072
0.421,1.343360699,1.002017233,60.00257489,0.99085177,7.387963745
0.422,1.336374175,1.002032287,60.00265762,0.990872578,7.346280775
0.423,1.272719494,1.002061038,60.00265762,0.991890217,7.360295734
0.424,1.362984766,1.002061614,60.00225944,0.990574708,7.384060005
0.425,1.311969677,1.002110957,60.0019113,0.9912387,7.338420431
0.426,1.287428416,1.002145032,60.0016069,0.991928721,7.373184115
0.427,1.371568297,1.002189545,60.00133837,0.990555218,7.376574659
0.428,1.289419588,1.002203976,60.00110358,0.99157518,7.33779194
0.429,1.311855833,1.002223373,60.00161697,0.99177355,7.383576232
0.43,1.368796355,1.002281476,60.00206584,0.990729906,7.365752218
0.431,1.274936545,1.002291647,60.0024583,0.991868075,7.344734975
0.432,1.337426363,1.002310303,60.00255132,0.991373215,7.389840012
0.433,1.352077511,1.002358027,60.00263264,0.99100706,7.354184205
0.434,1.272820025,1.002363706,60.00270375,0.992113022,7.356569576
0.435,1.359484153,1.002448863,60.00241252,0.990993287,7.3900777
0.436,1.329530374,1.002445575,60.00215789,0.991363967,7.344582879
0.437,1.284046293,1.002457182,60.00193526,0.992232908,7.369862261
0.438,1.37378313,1.002500138,60.00192348,0.990851625,7.384840092
0.439,1.304645361,1.00253073,60.00191318,0.991725073,7.341003475
0.44,1.304292991,1.002551671,60.00298552,0.992201287,7.383204727
0.441,1.3768794,1.002612522,60.0039231,0.990959662,7.375276926
0.442,1.286747397,1.002620457,60.00474286,0.992074534,7.344614126
0.443,1.330099459,1.002651183,60.00383821,0.991954646,7.391296297
0.444,1.366696485,1.002680175,60.00304725,0.991196643,7.363481537
0.445,1.276512866,1.002719021,60.00235567,0.992351945,7.353515452
0.446,1.352731303,1.002761533,60.00215851,0.991489937,7.393674873
0.447,1.344951943,1.00276677,60.00198613,0.991520959,7.351885028
0.448,1.281380556,1.002826767,60.00183541,0.992559252,7.366494499
0.449,1.371964855,1.002827607,60.00186647,0.991243181,7.390175568
0.45,1.320833376,1.002873815,60.00189363,0.991904831,7.344463551
0.451,1.2963674,1.002908651,60.00153554,0.992598689,7.379678208
0.452,1.380413956,1.002948334,60.00122245,0.991244439,7.383061609
0.453,1.298352938,1.002967834,60.00094871,0.992262226,7.344045055
0.454,1.321488802,1.003016425,60.00190571,0.992470506,7.389756467
0.455,1.377737877,1.003039651,60.00274246,0.991433596,7.371934005
0.456,1.283392766,1.003057321,60.00347405,0.992576617,7.35012867
0.457,1.345924076,1.003090032,60.00286696,0.99208274,7.395577314
0.458,1.360416429,1.003138582,60.00233616,0.991727332,7.35971081
0.459,1.281536442,1.003161387,60.00187206,0.992832829,7.362011755
0.46,1.367475276,1.003184459,60.0034533,0.991711727,7.394951497
0.461,1.337488344,1.003219653,60.00483584,0.99210549,7.349900584
0.462,1.29125538,1.00323984,60.00351227,0.992976962,7.375623335
0.463,1.381190565,1.003277888,60.00235502,0.99159854,7.389901652
0.464,1.311690356,1.003308954,60.0013432,0.99246046,7.346293237
0.465,1.311568413,1.003335446,60.00139346,0.992951351,7.388117123
0.466,1.384496838,1.003377562,60.0014374,0.991688801,7.380634872
0.467,1.2931459,1.003408219,60.00147583,0.992815776,7.349397941
0.468,1.337558167,1.003432727,60.00126614,0.99268657,7.396425206
0.469,1.374169201,1.00343419,60.0010828,0.991919223,7.368916857
0.47,1.283446951,1.003499152,60.00092251,0.993094052,7.35919249
0.471,1.360416343,1.003548429,59.99999172,0.992218583,7.399981806
0.472,1.352678648,1.003538389,59.99917791,0.992263764,7.357220463
0.473,1.289124865,1.003604204,59.99882432,0.99328714,7.371906817
0.474,1.379461378,1.003604792,59.99851516,0.991980768,7.396232006
0.475,1.327647981,1.003634618,59.99824485,0.992638386,7.34983294
0.476,1.3036494,1.003677338,59.99869109,0.993348013,7.386036518
0.477,1.387604153,1.003730591,59.99908125,0.991990824,7.389271282
0.478,1.305222444,1.003746462,59.99942238,0.9930109,7.350811082
0.479,1.327845634,1.003785373,60.00027296,0.993229425,7.396456525
0.48,1.384471674,1.003798206,60.00101665,0.992169581,7.378423286
0.481,1.290133255,1.00382376,60.00166689,0.993331904,7.357285762
0.482,1.352863073,1.003861689,60.00133153,0.992817973,7.402766846
0.483,1.367026975,1.003895046,60.00103831,0.99246875,7.366865042
0.484,1.287561847,1.003935633,60.0018254,0.993576087,7.36924402
0.485,1.374327941,1.003949793,60.00251357,0.99244195,7.402242714
0.486,1.343882093,1.003996711,60.00311527,0.992840591,7.356869803
0.487,1.298611188,1.00401496,60.00317241,0.993710964,7.382362215
0.488,1.388543127,1.004015775,60.00322237,0.992337207,7.396231554
0.489,1.319599799,1.004066609,60.00326606,0.993201002,7.352565866
0.49,1.318972338,1.004098119,60.00327505,0.993683479,7.394598959
0.491,1.391655712,1.004112334,60.00328292,0.992428712,7.387347089
0.492,1.299825985,1.004171775,60.0032898,0.993545197,7.35608911
