t|Main,V_BESS2|BESS_2,freq_BESS_2|BESS_2,Vrms_BESS_2|BESS_2,Q_BESS2|BESS_2,P_BESS2|BESS_2
17.133,1.013747324,1.014772947,59.42702473,2.22008297,1.892939166
17.134,1.013432802,1.015380751,59.41573549,2.226611735,1.987524109
17.135,1.013534833,1.013396857,59.4162458,2.290500054,1.991145754
17.136,1.013657778,1.015121791,59.41669198,2.198461471,2.005596813
17.137,1.013336374,1.014792328,59.40356516,2.273367141,2.096582795
17.138,1.013645337,1.013625454,59.39208791,2.336323615,2.061166661
17.139,1.013554083,1.015473073,59.38205292,2.257840772,2.079530126
17.14,1.01330861,1.013995494,59.37327898,2.332056449,2.142507856
17.141,1.013667633,1.013843474,59.37327898,2.32730496,2.090107199
17.142,1.013455959,1.015545426,59.36362321,2.27142361,2.141469055
17.143,1.013335398,1.013434512,59.35518083,2.385509152,2.175186134
17.144,1.013625411,1.014205575,59.37144526,2.337849504,2.111674168
17.145,1.013322608,1.015472423,59.38566584,2.305924927,2.170500261
17.146,1.013307864,1.013157667,59.39347213,2.372692183,2.18334085
17.147,1.013528427,1.014546059,59.40029746,2.285483131,2.152230428
17.148,1.013198478,1.01514776,59.40626509,2.296245384,2.235295997
17.149,1.01333036,1.013260035,59.41148281,2.381340392,2.222214594
17.15,1.013443185,1.014948368,59.42443586,2.2711203,2.206495575
17.151,1.013122282,1.014690598,59.43576118,2.307357156,2.286339401
17.152,1.013397674,1.013418039,59.44410488,2.332548057,2.25245767
17.153,1.013383372,1.015224506,59.45140008,2.237900084,2.282233376
17.154,1.01310861,1.013984479,59.46299551,2.328049525,2.352243764
17.155,1.013464171,1.013663537,59.47313382,2.325142098,2.298377797
17.156,1.013249837,1.01537478,59.48199811,2.25728922,2.342935657
17.157,1.013097569,1.013329809,59.48974848,2.326364032,2.394486763
17.158,1.013387666,1.013963674,59.49755668,2.273621834,2.353205396
17.159,1.013081935,1.015308101,59.50438368,2.241882534,2.433411518
17.16,1.013076637,1.01298988,59.4901031,2.35459944,2.455542299
17.161,1.013287089,1.01434493,59.47761707,2.268911083,2.414928846
17.162,1.012934316,1.015074354,59.46670008,2.274397283,2.493557594
17.163,1.013042276,1.0129727,59.45658522,2.339392982,2.487458228
17.164,1.013199043,1.014703583,59.44774143,2.24315067,2.48251087
17.165,1.012872129,1.0145403,59.44000898,2.29220724,2.565727286
17.166,1.013129308,1.013091428,59.42839022,2.342065397,2.532133368
17.167,1.013091381,1.014908744,59.41823151,2.237154763,2.543757423
17.168,1.012834258,1.013704301,59.40934938,2.295038298,2.617007101
17.169,1.013191955,1.01337243,59.41037923,2.286930282,2.574429489
17.17,1.013033377,1.015064358,59.41127966,2.205608796,2.632215514
17.171,1.012843915,1.01310037,59.39479627,2.31537681,2.683813883
17.172,1.013174525,1.013683846,59.38038424,2.272499061,2.630061087
17.173,1.012886192,1.015060036,59.38038424,2.238810984,2.693055032
17.174,1.012862052,1.012803846,59.36778329,2.315485575,2.7180819
17.175,1.013091125,1.01402147,59.37008083,2.244456265,2.685799769
17.176,1.012761279,1.014862517,59.37208966,2.253051453,2.768862751
17.177,1.012861956,1.012678612,59.37384604,2.355676272,2.761189214
17.178,1.012989074,1.014345653,59.39502106,2.249483443,2.731248149
17.179,1.012665656,1.014352812,59.41353514,2.281331987,2.804574031
17.18,1.012902558,1.01294663,59.43103113,2.318016524,2.770628607
17.181,1.012898288,1.014773401,59.44632851,2.215128119,2.785613373
17.182,1.012573324,1.013652654,59.45970356,2.299347002,2.849576067
17.183,1.012958251,1.013220397,59.47139785,2.307097352,2.791178597
17.184,1.012779703,1.014966943,59.47164793,2.22799619,2.820224332
17.185,1.012631763,1.013049456,59.47186659,2.286132448,2.870670143
17.186,1.012950956,1.013554888,59.47395751,2.234595577,2.824489042
17.187,1.012710769,1.014951565,59.47578568,2.185524591,2.898517307
17.188,1.012608911,1.012639734,59.48296415,2.294964141,2.927323721
17.189,1.01282315,1.013817944,59.48924055,2.210202025,2.879375207
17.19,1.012532779,1.014662222,59.49472824,2.208869511,2.953707595
17.191,1.012590312,1.012733388,59.49952632,2.280777623,2.949863803
17.192,1.012695313,1.014257643,59.49935026,2.187614554,2.931832545
17.193,1.012375304,1.014296889,59.49919632,2.232463451,3.009911028
17.194,1.012611268,1.012710349,59.46419251,2.298547559,2.972012296
17.195,1.012626479,1.014487654,59.43358742,2.189759475,2.965382663
17.196,1.012327144,1.01354565,59.42272608,2.232920322,3.035028412
17.197,1.012686064,1.012907981,59.41322963,2.223767015,2.986372949
17.198,1.012580167,1.014679542,59.40492653,2.136006726,3.031910888
17.199,1.012333588,1.012838595,59.39766683,2.236959497,3.087106809
17.2,1.012656288,1.013181579,59.39208956,2.198906343,3.027248884
17.201,1.012351923,1.014661908,59.38721315,2.14856489,3.084830516
17.202,1.012287832,1.012420655,59.39519344,2.217397954,3.115090199
17.203,1.012536163,1.013549629,59.40217091,2.145467788,3.078135298
17.204,1.012232066,1.014443908,59.39940533,2.147215236,3.15745899
17.205,1.012308331,1.012242001,59.39940533,2.251563133,3.153049235
17.206,1.012493535,1.01385605,59.39698729,2.148820597,3.115254729
17.207,1.012194345,1.014008708,59.39487311,2.168196745,3.190587226
17.208,1.012357162,1.012361915,59.39302461,2.206398925,3.160398383
17.209,1.012407383,1.014121384,59.37979813,2.096026414,3.168214289
17.21,1.012086459,1.013282279,59.36823374,2.168265257,3.241898831
17.211,1.012431083,1.012578924,59.38963173,2.181771158,3.18842725
17.212,1.012265242,1.014314792,59.40834076,2.095145043,3.215678397
17.213,1.012064559,1.01249889,59.42469875,2.15422939,3.274396472
17.214,1.012389918,1.012801793,59.43638599,2.111738073,3.226710846
17.215,1.012157335,1.014280591,59.44660457,2.062569236,3.293525463
17.216,1.012063239,1.012097737,59.45553904,2.170440257,3.325094003
17.217,1.012317387,1.013140744,59.46530796,2.096360069,3.268959537
17.218,1.011990508,1.014174007,59.47384928,2.078994431,3.34117977
17.219,1.012030021,1.011943099,59.48131726,2.143952719,3.344674038
17.22,1.012209557,1.013491034,59.46835099,2.044094397,3.323243202
17.221,1.011879896,1.013732305,59.45701411,2.077633519,3.40642969
17.222,1.012033518,1.012028443,59.45891031,2.144961945,3.377001535
17.223,1.012095675,1.013838004,59.46056823,2.033383773,3.367659197
17.224,1.011815356,1.013036304,59.46201781,2.071069535,3.443773978
17.225,1.012148647,1.012260531,59.47056365,2.068947457,3.404126487
17.226,1.012037542,1.014019178,59.47803559,1.979376916,3.446751954
17.227,1.011797576,1.012262153,59.48456857,2.07578325,3.509654128
17.228,1.012146717,1.012514715,59.47440312,2.048302565,3.449219782
17.229,1.011866746,1.01401249,59.46551509,1.994385771,3.501513784
17.23,1.01175264,1.011712018,59.4607663,2.068967714,3.538251243
17.231,1.012015344,1.012718294,59.45661427,2.002403883,3.493037381
17.232,1.01173563,1.013746399,59.452984,1.991614538,3.569083522
17.233,1.011775312,1.01147163,59.44359274,2.095844336,3.568789482
17.234,1.011951444,1.012977348,59.43538162,1.996237277,3.522572122
17.235,1.011632679,1.013320489,59.42820234,2.011021242,3.595468572
17.236,1.011788869,1.011566046,59.42666942,2.057877946,3.569416603
17.237,1.011936142,1.013299697,59.42666942,1.945463531,3.56845675
17.238,1.011594113,1.012638064,59.42532913,1.997284647,3.644003352
17.239,1.011967319,1.01166273,59.41491799,2.013120558,3.592465781
17.24,1.011806852,1.013464537,59.40581515,1.911336334,3.616343874
17.241,1.011562962,1.011764836,59.3978562,1.969008893,3.682453467
17.242,1.011900879,1.011835618,59.39089741,1.936056658,3.634215719
17.243,1.011649189,1.013415281,59.39337208,1.878746007,3.698572893
17.244,1.011532929,1.011127078,59.39553577,1.995284186,3.735313379
17.245,1.011800151,1.012100332,59.41537522,1.940132593,3.673151016
17.246,1.011490284,1.013188973,59.43272157,1.922378895,3.734231224
17.247,1.011503033,1.01098059,59.43222312,1.993857917,3.737000223
17.248,1.011693247,1.012477203,59.4317873,1.904859371,3.701174118
17.249,1.011369969,1.012858511,59.43140625,1.926806022,3.775316927
17.25,1.0115274,1.010997096,59.43107308,2.003373257,3.742290588
17.251,1.011611017,1.012764526,59.43250767,1.884367303,3.71736379
17.252,1.011294213,1.012269888,59.43376198,1.918573735,3.787019768
17.253,1.011611556,1.011231568,59.43596491,1.924475208,3.737642739
17.254,1.01152927,1.0129864,59.43789101,1.823977176,3.763802844
17.255,1.011255227,1.011535097,59.44880355,1.912882257,3.820781625
17.256,1.011604157,1.011492307,59.45834478,1.892497368,3.753198144
17.257,1.011380856,1.013080264,59.46668702,1.835677562,3.792621109
17.258,1.011250582,1.011027914,59.47398094,1.905256358,3.825068149
17.259,1.011546731,1.011870605,59.47674771,1.841092359,3.769701624
17.26,1.011257701,1.013071928,59.4791668,1.81412969,3.838434121
17.261,1.011263965,1.010714984,59.46283099,1.918407479,3.837790197
17.262,1.011452699,1.012167621,59.44854799,1.809323317,3.783693668
17.263,1.011150473,1.012712524,59.44510573,1.808647178,3.855140314
17.264,1.011273584,1.010813979,59.44209603,1.852114045,3.830571432
17.265,1.011347267,1.012519057,59.43946454,1.740107683,3.822325663
17.266,1.011018178,1.012078632,59.43716373,1.794710861,3.898581258
17.267,1.011357631,1.010922165,59.44010349,1.828054391,3.85025292
17.268,1.011229343,1.012712949,59.44267383,1.726017711,3.860988403
17.269,1.010969364,1.01120977,59.44267383,1.779535842,3.923789132
17.27,1.01133025,1.011180057,59.44197621,1.750749432,3.866010831
17.271,1.011162529,1.012778694,59.44136625,1.676822841,3.919882409
17.272,1.010969342,1.01069018,59.44083294,1.783026091,3.957119168
17.273,1.011250246,1.011444815,59.4304739,1.717350423,3.891879205
17.274,1.010964389,1.012664621,59.42141661,1.684106238,3.955236402
17.275,1.010947288,1.010424515,59.4134975,1.749723837,3.965388281
17.276,1.01115466,1.01171283,59.40793327,1.661661617,3.9290431
17.277,1.010836111,1.012331743,59.40306826,1.670989361,4.010464087
17.278,1.010965003,1.010363489,59.39881461,1.751071319,3.993805685
17.279,1.011070487,1.012041111,59.40448486,1.636461367,3.969568819
17.28,1.01075685,1.011756077,59.40944257,1.670508798,4.045852884
17.281,1.011051926,1.010532029,59.40137389,1.692431927,4.002653378
17.282,1.010977002,1.012335044,59.39431915,1.592914798,4.022800225
17.283,1.010657039,1.010987113,59.38815094,1.688642925,4.082574715
17.284,1.011051671,1.010752377,59.39031738,1.681738122,4.011606748
17.285,1.010822486,1.012427609,59.39221159,1.61729102,4.040931106
17.286,1.010699383,1.010386246,59.39386776,1.684783147,4.074692694
17.287,1.010998169,1.011081766,59.39690452,1.62726353,4.012983973
17.288,1.010759767,1.012341497,59.39955967,1.592556014,4.075566647
17.289,1.010722252,1.010110712,59.41632294,1.694586848,4.080261866
17.29,1.010915148,1.011433513,59.43097968,1.593442383,4.018754802
17.291,1.01061578,1.01206267,59.4437946,1.588790745,4.08547678
17.292,1.010724707,1.010233367,59.44751602,1.640813773,4.063869454
17.293,1.010817552,1.011826053,59.45076978,1.528874527,4.045624136
17.294,1.010487495,1.011620479,59.45361467,1.577771401,4.120023834
17.295,1.01079115,1.010243291,59.45029289,1.620835177,4.067527732
17.296,1.010712236,1.011988172,59.44738853,1.519389757,4.063967149
17.297,1.010456288,1.010776017,59.45573222,1.579375324,4.120594041
17.298,1.01080781,1.010440105,59.4630274,1.566726942,4.052870047
17.299,1.010656176,1.012125875,59.46940585,1.492278064,4.08833662
17.3,1.010429683,1.010099391,59.47498276,1.592601673,4.118111888
17.301,1.010759876,1.010692094,59.47498276,1.534795781,4.038486073
17.302,1.010454673,1.012038065,59.48211776,1.485654688,4.087019589
17.303,1.010427708,1.009778973,59.48835616,1.544462544,4.09328644
17.304,1.010642917,1.01104117,59.49210979,1.449544185,4.046588793
17.305,1.010344383,1.011779718,59.49539172,1.443779983,4.124784203
17.306,1.010441233,1.009638021,59.48019339,1.523124155,4.106013425
17.307,1.010571967,1.011300842,59.46690494,1.406417395,4.074264598
17.308,1.010257771,1.011184819,59.45528636,1.427180945,4.149459945
17.309,1.010520202,1.009756307,59.44512782,1.452355612,4.110335385
17.31,1.010508702,1.011523201,59.43917048,1.333453757,4.126749252
17.311,1.010174838,1.010326176,59.43396177,1.392159917,4.199644428
17.312,1.010525053,1.009938875,59.44023913,1.377836323,4.14566802
17.313,1.010332171,1.011566585,59.44572766,1.293766575,4.190035232
17.314,1.010155147,1.009583585,59.43639098,1.357408844,4.247276914
17.315,1.010444727,1.010102686,59.42822759,1.312627828,4.200159978
17.316,1.010173898,1.011454943,59.42109004,1.285549885,4.272619034
17.317,1.010116617,1.009159229,59.41484943,1.40514688,4.289572347
17.318,1.010343384,1.010353723,59.40838498,1.337018456,4.227663607
17.319,1.010025364,1.011205849,59.40273288,1.339826798,4.288804877
17.32,1.010067736,1.009010784,59.3975823,1.407829638,4.264994685
17.321,1.010217511,1.010638117,59.39307896,1.31119002,4.229838941
17.322,1.009915846,1.010631074,59.41441382,1.357533662,4.290354685
17.323,1.010176626,1.009186133,59.43306767,1.41244637,4.23005893
17.324,1.010156642,1.011003414,59.4493774,1.304209718,4.2106949
17.325,1.009865153,1.00988931,59.46363759,1.347421309,4.261077527
17.326,1.010250338,1.009371874,59.46198655,1.32823451,4.190722038
17.327,1.010108139,1.011105728,59.46054298,1.241555426,4.221800642
17.328,1.009930149,1.009214218,59.45467267,1.333960744,4.255441855
17.329,1.010226558,1.009669071,59.44954005,1.283831493,4.176300552
17.33,1.0099842,1.011042967,59.44505241,1.232392917,4.22034351
17.331,1.009909897,1.008816932,59.45646987,1.292392489,4.232350219
17.332,1.010124525,1.009948522,59.45646987,1.204237668,4.17838649
17.333,1.009810953,1.010760689,59.46645257,1.196977973,4.248779343
17.334,1.009898615,1.008670386,59.47518081,1.285298445,4.230148991
17.335,1.010035045,1.010218254,59.4815816,1.170128666,4.186848593
17.336,1.009715965,1.010292608,59.48717804,1.189202562,4.253937158
17.337,1.009923539,1.008736822,59.49207121,1.21893386,4.209813304
17.338,1.009970257,1.010486852,59.48484701,1.112720879,4.212493733
17.339,1.009656282,1.009559523,59.47853062,1.186037383,4.273005677
17.34,1.010010473,1.008861605,59.4680329,1.190843585,4.20272983
17.341,1.00982739,1.01061018,59.45885437,1.106350453,4.221795501
17.342,1.0096199,1.008750911,59.45082924,1.169475336,4.263426468
17.343,1.009937134,1.009083348,59.44996766,1.123187219,4.195744263
17.344,1.009705673,1.010558515,59.44921435,1.0649164,4.252900993
17.345,1.009604972,1.008245948,59.4485557,1.164197171,4.265809196
17.346,1.009841221,1.009382633,59.45336648,1.075663958,4.200686068
17.347,1.009552147,1.010329241,59.45757272,1.058175208,4.263784103
17.348,1.009625653,1.008163883,59.44246636,1.115830907,4.25158905
17.349,1.009778677,1.00972849,59.42925831,1.015284893,4.223806245
17.35,1.009440807,1.009882537,59.41771004,1.040012467,4.299255114
17.351,1.009654831,1.008138083,59.40761296,1.096722965,4.260695643
17.352,1.009675201,1.009896034,59.39793018,0.981866016,4.24919508
17.353,1.009365619,1.009061041,59.38946416,1.028581177,4.314963642
17.354,1.009688152,1.008357398,59.39404381,1.02910625,4.258651318
17.355,1.009577566,1.010077756,59.39804796,0.947238355,4.290717183
17.356,1.009356304,1.008394547,59.39545963,1.053865916,4.328512062
17.357,1.009677283,1.00867665,59.39319657,1.025942104,4.249163148
17.358,1.009432273,1.010165418,59.39121789,0.981276093,4.282845571
17.359,1.009358952,1.007984099,59.38948785,1.04992133,4.29064034
17.36,1.009617129,1.008986848,59.39903388,0.977190261,4.226025989
17.361,1.009348246,1.010024216,59.40738031,0.958832809,4.28599372
17.362,1.009363168,1.007739399,59.40525298,1.05088664,4.26426828
17.363,1.009513718,1.009262803,59.40339298,0.934237101,4.207666419
17.364,1.009196259,1.009549685,59.40339298,0.93708496,4.269217252
17.365,1.009382792,1.007910125,59.42115111,0.965771464,4.230822456
17.366,1.00940445,1.00967538,59.43667768,0.848884667,4.228597667
17.367,1.009073705,1.008854179,59.45025313,0.91062134,4.292481223
17.368,1.009430266,1.008056981,59.46212264,0.925845541,4.229476535
17.369,1.009285053,1.009820501,59.47394607,0.840781168,4.242506069
17.37,1.00908188,1.008073569,59.48428373,0.903332639,4.286011182
17.371,1.009410719,1.008309377,59.47402217,0.867705068,4.216655659
17.372,1.009241728,1.009813909,59.46505012,0.811739159,4.264329614
17.373,1.00909033,1.007564679,59.47351961,0.918562448,4.276932163
17.374,1.009342324,1.008531042,59.48092479,0.839371708,4.200437892
17.375,1.009052589,1.009563182,59.48739941,0.81133783,4.253360619
17.376,1.00906457,1.007479663,59.49306041,0.866746905,4.239880697
17.377,1.009219501,1.00889853,59.49245676,0.765004644,4.200936703
17.378,1.008911261,1.009195147,59.49192898,0.782521726,4.270515551
17.379,1.009074391,1.007398107,59.48098554,0.844231458,4.230161493
17.38,1.009149388,1.009125102,59.4714173,0.726030621,4.208408777
17.381,1.008838938,1.008503232,59.46305144,0.757927278,4.273535359
17.382,1.009178458,1.007525831,59.44481914,0.756961618,4.216597391
17.383,1.009075305,1.009304868,59.42887798,0.66561627,4.243064937
17.384,1.008800366,1.007682555,59.41494005,0.766170267,4.286847525
17.385,1.009142794,1.007759495,59.41022083,0.743224546,4.2063845
17.386,1.008905875,1.009335198,59.40609464,0.68524038,4.23842695
17.387,1.008803434,1.007130797,59.40248697,0.745832559,4.253991481
17.388,1.009061195,1.008061369,59.41571853,0.672776835,4.19359533
17.389,1.008763814,1.009131614,59.42728737,0.647507741,4.256652996
17.39,1.008814018,1.006888083,59.42058097,0.736113138,4.248584337
17.391,1.009003011,1.008370348,59.41471733,0.626559925,4.196778142
17.392,1.008681645,1.008755485,59.40959053,0.628316285,4.265731555
17.393,1.008817122,1.00691806,59.40628012,0.66465681,4.234423593
17.394,1.00888984,1.008624134,59.4033857,0.552511237,4.229081907
17.395,1.008559404,1.008063274,59.40085502,0.613467846,4.29729142
17.396,1.008858609,1.00706038,59.40085502,0.636906925,4.236321675
17.397,1.008749229,1.008822239,59.42262571,0.546906639,4.245389229
17.398,1.008537056,1.007233319,59.44166062,0.602641373,4.294133749
17.399,1.008865146,1.0072751,59.46534452,0.568532908,4.230317347
17.4,1.008689937,1.008844367,59.48605222,0.510246585,4.278426705
17.401,1.008543295,1.006747549,59.50415772,0.611174873,4.300468401
17.402,1.008825022,1.007601291,59.51688619,0.542499883,4.227079539
17.403,1.008514038,1.008781674,59.52801516,0.515508539,4.281778561
17.404,1.008524864,1.00651598,59.53774563,0.578350275,4.275039435
17.405,1.008697265,1.007938868,59.53074614,0.482976269,4.234708646
17.406,1.00837355,1.008409721,59.52462623,0.504123319,4.303283618
17.407,1.008520698,1.006467143,59.53222791,0.576515285,4.263526019
17.408,1.0086125,1.008237687,59.53887434,0.463548104,4.23348174
17.409,1.008315458,1.00771343,59.54468555,0.500203552,4.29265261
17.41,1.008618324,1.006675787,59.54976651,0.511066618,4.235649951
17.411,1.008571618,1.008442201,59.54939322,0.418991434,4.252055877
17.412,1.00831628,1.00685127,59.54906684,0.507234419,4.296495473
17.413,1.008647331,1.006852412,59.52914427,0.488686442,4.215541544
17.414,1.008384806,1.008421097,59.51172523,0.424242332,4.243885896
17.415,1.008275007,1.006199121,59.49960194,0.491016913,4.265169765
17.416,1.008557422,1.007043321,59.4890021,0.423430655,4.199602409
17.417,1.008251255,1.008199723,59.47973427,0.384507901,4.260102754
17.418,1.008271148,1.005816477,59.47163108,0.467923482,4.256078559
17.419,1.008464509,1.007228836,59.44439047,0.357211534,4.201812796
17.42,1.008166043,1.007755686,59.42057301,0.347361188,4.272679614
17.421,1.008279673,1.005879306,59.43009431,0.382936839,4.253472798
17.422,1.008411919,1.007553933,59.43841912,0.266047252,4.251341815
17.423,1.008084267,1.007122685,59.42746747,0.311695677,4.329146101
17.424,1.008398371,1.005930512,59.41789204,0.340719117,4.281271553
17.425,1.008331278,1.00774082,59.4095199,0.240339678,4.295575044
17.426,1.008058382,1.006225148,59.40219983,0.298261447,4.357101948
17.427,1.008385358,1.006086435,59.40000536,0.275088985,4.300784811
17.428,1.008182515,1.007735336,59.40000536,0.211752995,4.351733296
17.429,1.008065776,1.005557796,59.39808665,0.322508742,4.381486457
17.43,1.008321165,1.006370724,59.40769141,0.272623523,4.307544516
17.431,1.008034252,1.007580505,59.4160892,0.245395699,4.355904098
17.432,1.00802831,1.005366932,59.42160169,0.313219871,4.352751502
17.433,1.008236148,1.006772816,59.42642147,0.227124005,4.304326089
17.434,1.007894496,1.007303556,59.43063557,0.24035459,4.367325896
17.435,1.008027594,1.005347972,59.43432011,0.321038978,4.329491325
17.436,1.008139612,1.007071229,59.45479754,0.204640797,4.289590972
17.437,1.007843261,1.006761913,59.4727017,0.233065893,4.34770139
17.438,1.008098094,1.005566895,59.47163835,0.245730615,4.288342847
17.439,1.008061932,1.007318975,59.47070863,0.145194604,4.29679881
17.44,1.007787338,1.005995462,59.46989574,0.228560839,4.341573392
17.441,1.008125855,1.005786453,59.47096283,0.213885888,4.262237519
17.442,1.007913795,1.007426386,59.47189583,0.154051957,4.282588893
17.443,1.007756516,1.005349659,59.47271159,0.223687664,4.301862
17.444,1.008047099,1.006084593,59.48394498,0.168033869,4.226292826
17.445,1.00777726,1.007390587,59.49376674,0.134566953,4.273236151
17.446,1.00778959,1.005026498,59.50235426,0.234829133,4.260435456
17.447,1.007972583,1.006400367,59.49622015,0.129352016,4.187492629
17.448,1.007660729,1.007055836,59.49085688,0.116321658,4.240949429
17.449,1.007754464,1.005036468,59.48350983,0.15252466,4.206665274
17.45,1.007870671,1.006721596,59.47708603,0.036879381,4.182653938
17.451,1.007540942,1.006419201,59.47146947,0.075480284,4.247620895
17.452,1.007797268,1.00513795,59.4555017,0.106329776,4.194802074
17.453,1.007722939,1.006935902,59.44154049,-0.00122085,4.193684718
17.454,1.007486633,1.005539887,59.4293337,0.042589767,4.250660013
17.455,1.007814835,1.005358485,59.4323969,0.014534818,4.187685814
17.456,1.007654358,1.006997389,59.43507517,-0.07409735,4.232599153
17.457,1.007480608,1.004965533,59.42918843,0.01884564,4.269936
17.458,1.007773446,1.005619516,59.42404144,-0.045375442,4.203775834
17.459,1.007489607,1.006895477,59.41954124,-0.082733129,4.261998028
17.46,1.007460997,1.004627065,59.41954124,-0.015822585,4.274713581
17.461,1.007657291,1.005861025,59.41136773,-0.093786791,4.232146259
17.462,1.007363684,1.006563424,59.40422133,-0.074745938,4.302144035
17.463,1.007460192,1.00456549,59.39797298,0.021462679,4.273906523
17.464,1.007566289,1.006213878,59.41160683,-0.079484667,4.227791628
17.465,1.007260705,1.006032591,59.42352741,-0.042426741,4.280213602
17.466,1.007513783,1.004733825,59.4351578,-0.013844261,4.216706214
17.467,1.007506593,1.00654,59.44532667,-0.116943328,4.211412798
17.468,1.00722124,1.005284905,59.45421769,-0.033049296,4.250482415
17.469,1.007583614,1.004948092,59.46199142,-0.043013828,4.162104411
17.47,1.007394795,1.006645829,59.46796266,-0.120268535,4.172490746
17.471,1.007294377,1.004634926,59.47318353,-0.066991903,4.195017976
17.472,1.007588054,1.005269026,59.46949431,-0.130728402,4.122529643
17.473,1.007347062,1.006559963,59.46626869,-0.177009267,4.174210583
17.474,1.007276694,1.004299917,59.47677716,-0.083442227,4.174008888
17.475,1.007507646,1.00556839,59.48596511,-0.185064905,4.104291174
17.476,1.007211986,1.006251368,59.49399846,-0.206398723,4.163949834
17.477,1.007287484,1.004341458,59.50102231,-0.164944429,4.142698272
17.478,1.007388447,1.00590575,59.5068274,-0.2808144,4.120392776
17.479,1.007093263,1.005773035,59.51190301,-0.239945331,4.194049983
17.48,1.007326261,1.004319732,59.50351798,-0.194489666,4.144919378
17.481,1.007291724,1.006067409,59.49618665,-0.295920036,4.138212034
17.482,1.007037787,1.004913735,59.48945579,-0.238993153,4.194013295
17.483,1.007358073,1.004503719,59.48357075,-0.245238341,4.126121993
17.484,1.007222624,1.006210715,59.47842525,-0.313530963,4.156004254
17.485,1.006996275,1.004197603,59.47392635,-0.20912101,4.18232473
17.486,1.007292025,1.004740325,59.47255599,-0.252770787,4.094484879
17.487,1.006989465,1.006123278,59.47135784,-0.294340324,4.128972607
17.488,1.00697084,1.003862898,59.47398607,-0.229750087,4.124153713
17.489,1.007191638,1.005112243,59.47628403,-0.314422395,4.060858933
17.49,1.006900488,1.005882581,59.47920897,-0.319191926,4.120061532
17.491,1.006998988,1.003714996,59.48176636,-0.23943335,4.086319976
17.492,1.007151743,1.005392642,59.48176636,-0.353589295,4.036052269
17.493,1.00687384,1.005308527,59.48400237,-0.337742977,4.094205934
17.494,1.007065561,1.003853894,59.4859574,-0.314291067,4.041116899
17.495,1.00708837,1.005630683,59.47347657,-0.420638533,4.040152117
17.496,1.006801808,1.004456515,59.46256412,-0.34260275,4.091153722
17.497,1.007142694,1.004050357,59.46119882,-0.338429,4.010012421
17.498,1.006954607,1.0056972,59.46000508,-0.415443779,4.021686917
17.499,1.006790598,1.003737816,59.45896135,-0.356000893,4.049902143
17.5,1.007105806,1.004257307,59.45435823,-0.408572402,3.974939161
17.501,1.00684558,1.005607725,59.45033355,-0.452879019,4.023119361
17.502,1.006657976,1.003255786,59.44681463,-0.355640818,4.032126559
17.503,1.006354682,1.004286309,59.45133899,-0.428909837,4.000162625
17.504,1.004888371,1.004736046,59.45529481,-0.416578002,4.175593059
17.505,1.002848033,1.001816406,59.45875352,-0.327106538,4.448412219
17.506,1.000544027,1.002582372,59.45012296,-0.276221053,4.884721513
17.507,0.997482907,1.00178182,59.44257696,-0.108409166,5.583329282
17.508,0.995256725,0.999413094,59.41348246,0.064601678,6.372489173
17.509,0.993271867,1.000555197,59.38804409,0.10901795,7.225575957
17.51,0.990592921,0.999063095,59.3658024,0.222573085,8.242742462
17.511,0.989532201,0.997887667,59.30406616,0.28750624,9.237031113
17.512,0.98844561,0.999492726,59.25008792,0.16887144,10.23032246
17.513,0.986643596,0.997705942,59.20289278,0.198919487,11.30348443
17.514,0.986507115,0.997921327,59.14660899,0.12490411,12.27651108
17.515,0.985627065,0.999589568,59.09739802,0.027994465,13.26257019
17.516,0.984333058,0.997480373,59.059214,0.073090662,14.265615
17.517,0.984271479,0.998667087,59.02582833,0.067577134,15.14642319
17.518,0.983094561,0.999884207,58.99663802,0.213292314,16.03521615
17.519,0.982283996,0.997676898,58.97111588,0.529339786,16.86410514
17.52,0.982688466,0.999429539,58.96970155,0.737099362,17.52407359
17.521,0.98267592,1.000006148,58.96846495,1.091184726,18.18866051
17.522,0.984250938,0.998321418,58.97122275,1.514760301,18.7482441
17.523,0.98644165,1.000365869,58.97363399,1.801712815,19.15797582
17.524,0.987590706,1.000090688,58.97363399,2.197089382,19.57068209
17.525,0.989447465,0.999103414,58.97812058,2.564520979,19.86557545
17.526,0.990927271,1.001223795,58.98204336,2.733161346,20.06931107
17.527,0.991506614,0.999944128,58.9854732,2.977053039,20.33029036
17.528,0.992446506,0.999963252,58.98847202,3.117178124,20.50571602
17.529,0.992604869,1.001803526,59.0407607,3.165352855,20.6871683
17.53,0.992419642,0.999739761,59.08647859,3.330927318,20.927943
17.531,0.9925895,1.000467502,59.13364347,3.341538053,21.08288356
17.532,0.99247096,1.001879218,59.17488143,3.34891266,21.29792867
17.533,0.99536771,1.000818759,59.14850206,3.414944184,21.35498415
17.534,0.998245194,1.003058588,59.12543763,3.19369615,21.02099
17.535,1.000237612,1.004561559,59.10527155,2.994604347,20.66017102
17.536,1.002312741,1.003192699,59.08763962,2.967589973,20.11547005
17.537,1.003927309,1.005350522,59.14395553,2.789548874,19.47145117
17.538,1.005245705,1.005599735,59.19319458,2.805267144,18.89404401
17.539,1.006117094,1.004423395,59.22090349,2.858416867,18.2056112
17.54,1.006421061,1.006186342,59.2451304,2.918623348,17.57789462
