t|Main,Vload_2|Load_2,Qload_2|Load_2,Pload_2|Load_2
3.32,1.006637077,5.178577986,15.28072949
3.321,1.006598938,5.288425951,15.36039282
3.322,1.006610003,5.275954327,15.28156714
3.323,1.006605086,5.183987049,15.30324386
3.324,1.006588095,5.32094569,15.35701427
3.325,1.006603824,5.233056492,15.26260954
3.326,1.006596518,5.200640536,15.32390674
3.327,1.006589478,5.337594025,15.33842068
3.328,1.006594278,5.199906859,15.26363896
3.329,1.006582497,5.23174665,15.34182628
3.33,1.006557621,5.333222763,15.31661226
3.331,1.006597384,5.179395918,15.2691887
3.332,1.006552098,5.265808332,15.35781448
3.333,1.006583868,5.297805085,15.29216359
3.334,1.006536195,5.179298271,15.29293364
3.335,1.006547763,5.305062056,15.35930121
3.336,1.006538844,5.252666478,15.26950823
3.337,1.006533954,5.186928114,15.30971583
3.338,1.006503529,5.327823393,15.34745005
3.339,1.006517865,5.214739194,15.26126535
3.34,1.006483091,5.214391554,15.33153427
3.341,1.006503023,5.339166713,15.32775255
3.342,1.006481118,5.187664318,15.25969201
3.343,1.006480638,5.246218625,15.34761956
3.344,1.006472775,5.318731857,15.29981944
3.345,1.006479339,5.175218957,15.27785234
3.346,1.006455883,5.283209392,15.35460437
3.347,1.006440491,5.274318964,15.27679115
3.348,1.006441296,5.179304264,15.29308713
3.349,1.006409793,5.314781376,15.35169279
3.35,1.006447049,5.230754683,15.2600752
3.351,1.006426607,5.196362812,15.32021339
3.352,1.00643423,5.334594064,15.33609607
3.353,1.006397397,5.199211893,15.254172
3.354,1.006383964,5.227624661,15.33426162
3.355,1.006355556,5.332355004,15.31089365
3.356,1.006381078,5.17918352,15.26486353
3.357,1.006331129,5.263816971,15.3499954
3.358,1.006350352,5.299097199,15.28670923
3.359,1.006296939,5.175476033,15.28012426
3.36,1.006308486,5.298972936,15.35075081
3.361,1.006286956,5.252913005,15.26178022
3.362,1.006293223,5.186196645,15.30314651
3.363,1.006267137,5.326593097,15.34099345
3.364,1.006241192,5.213511251,15.24864479
3.365,1.006246278,5.208160337,15.3195937
3.366,1.006241347,5.335627372,15.3197729
3.367,1.006253632,5.188689415,15.25475054
3.368,1.006226521,5.245519715,15.34085127
3.369,1.006227947,5.321497858,15.2963347
3.37,1.006219841,5.173981118,15.26649843
3.371,1.006205819,5.279635902,15.34535975
3.372,1.006192679,5.276475171,15.26837916
3.373,1.006196164,5.180284965,15.28615312
3.374,1.006153637,5.315563415,15.34528138
3.375,1.006125631,5.234887386,15.24718917
3.376,1.006093543,5.195095141,15.30306208
3.377,1.006121645,5.332831362,15.32274982
3.378,1.006096221,5.198662938,15.24560992
3.379,1.006098729,5.224451955,15.3256253
3.38,1.00608227,5.332978587,15.30611886
3.381,1.006162699,5.180846113,15.25770525
3.382,1.006113003,5.26227388,15.34744875
3.383,1.006152176,5.302605835,15.28771138
3.384,1.006149032,5.175923729,15.28231782
3.385,1.006172609,5.298397487,15.3527237
3.386,1.006207299,5.256484145,15.26073795
3.387,1.006216795,5.18588205,15.29769487
3.388,1.006205327,5.326078406,15.33859586
3.389,1.006227063,5.216596711,15.2518378
3.39,1.006230941,5.209037758,15.31897611
3.391,1.006225453,5.338255034,15.32126806
3.392,1.006332601,5.19074091,15.24916978
3.393,1.006348389,5.243440819,15.33885507
3.394,1.006361241,5.324111796,15.29552973
3.395,1.00633852,5.177851839,15.26826768
3.396,1.006334521,5.280801499,15.34578727
3.397,1.006307925,5.280333805,15.26899353
3.398,1.006294251,5.177821608,15.28033468
3.399,1.006239589,5.310359465,15.34067142
3.4,1.006241498,5.235454114,15.24876674
3.401,1.006191704,5.195683565,15.30449196
3.402,1.006213142,5.335348368,15.32733892
3.403,1.006185411,5.201026244,15.24394716
3.404,1.006130375,5.221100079,15.32385282
3.405,1.006123428,5.332379523,15.30385006
3.406,1.006150119,5.181306672,15.25476434
3.407,1.006111327,5.260100123,15.33812546
3.408,1.005958624,5.305113371,15.27638368
3.409,1.006053965,5.175332816,15.26848366
3.41,1.006043847,5.29609545,15.34568732
3.411,1.006194206,5.260732871,15.26235967
3.412,1.006108014,5.185647681,15.2969642
3.413,1.00624253,5.325402931,15.34150497
3.414,1.006253093,5.220440872,15.25135821
3.415,1.006338983,5.208639334,15.31710622
3.416,1.00627889,5.338591835,15.31968862
3.417,1.006304637,5.190577029,15.24941263
3.418,1.00628585,5.240591959,15.3340013
3.419,1.006351887,5.325956028,15.29705772
3.42,1.006209826,5.179703741,15.26343662
3.421,1.00632394,5.280275471,15.3467544
3.422,1.006401805,5.286380646,15.27326329
3.423,1.006353709,5.180580539,15.28434587
3.424,1.006383564,5.313608369,15.34686859
3.425,1.006231028,5.242444758,15.25605489
3.426,1.006298492,5.196458948,15.30638412
3.427,1.006324407,5.33489415,15.33059449
3.428,1.006351741,5.205821218,15.24714053
3.429,1.00634694,5.223996968,15.32448859
3.43,1.006339802,5.337322944,15.30889735
3.431,1.006353265,5.182874269,15.25437792
3.432,1.006322255,5.25792606,15.34131095
3.433,1.006339108,5.307438279,15.2838992
3.434,1.00632948,5.178205961,15.27039177
3.435,1.006292043,5.297046542,15.34581529
3.436,1.006300626,5.263819386,15.26075951
3.437,1.006279365,5.184268678,15.29199703
3.438,1.006274222,5.323818393,15.33668469
3.439,1.0062793,5.222248449,15.24765024
3.44,1.00625596,5.207719083,15.31274952
3.441,1.006248374,5.339746755,15.31979845
3.442,1.006253187,5.193224057,15.2482609
3.443,1.006235164,5.238627301,15.33320693
3.444,1.006226851,5.326676535,15.29600445
3.445,1.006213286,5.176986339,15.2594835
3.446,1.006196853,5.275285432,15.34331492
3.447,1.006206442,5.285429657,15.27072519
3.448,1.006197109,5.177772439,15.27882403
3.449,1.006179598,5.309087897,15.34157786
3.45,1.0062006,5.240196074,15.25157865
3.451,1.006200478,5.19101838,15.30077636
3.452,1.006191525,5.331825027,15.32967365
3.453,1.00619497,5.206755355,15.24558114
3.454,1.006160176,5.221188995,15.32241978
3.455,1.006161562,5.336723107,15.30716484
3.456,1.006177791,5.182964845,15.25078647
3.457,1.006143118,5.255758984,15.3365374
3.458,1.006138848,5.30951224,15.28187673
3.459,1.006141276,5.175857782,15.26605829
3.46,1.006129494,5.291919161,15.34183204
3.461,1.006138141,5.263989354,15.25801852
3.462,1.006116612,5.183032262,15.28641181
3.463,1.006111066,5.321807649,15.33510789
3.464,1.006123425,5.221902763,15.2451389
3.465,1.00611258,5.202472163,15.30938424
3.466,1.006089054,5.335752457,15.31745228
3.467,1.006082898,5.193754677,15.24418867
3.468,1.006065677,5.237095236,15.32688656
3.469,1.006062977,5.327926446,15.29366688
3.47,1.006062226,5.175292428,15.25530252
3.471,1.006045373,5.271060192,15.33976921
3.472,1.006056481,5.2873046,15.26882853
3.473,1.006051971,5.176721136,15.27384735
3.474,1.006022446,5.306920446,15.33859186
3.475,1.006039533,5.242051831,15.24795416
3.476,1.006024394,5.188965411,15.29491421
3.477,1.006018214,5.329336471,15.32481044
3.478,1.006031981,5.205286694,15.2397345
3.479,1.005998394,5.215885145,15.31480026
3.48,1.005999284,5.333765299,15.30385952
3.481,1.00601075,5.181322151,15.24577834
3.482,1.005980685,5.250916199,15.33223903
3.483,1.005988503,5.309538153,15.27998112
3.484,1.005992584,5.171562074,15.26131415
3.485,1.005982687,5.286914866,15.33855486
3.486,1.005992458,5.264186364,15.25557109
3.487,1.005964294,5.180656591,15.28130086
3.488,1.005940845,5.318881945,15.33062459
3.489,1.005954494,5.223112266,15.24023828
3.49,1.005950823,5.200546562,15.30243456
3.491,1.00592838,5.335339353,15.31400994
3.492,1.005931457,5.19301953,15.2393105
3.493,1.005911704,5.232056187,15.32295211
3.494,1.005922131,5.326569552,15.29084781
3.495,1.005916812,5.1762375,15.24957213
3.496,1.005883372,5.26930395,15.3339789
3.497,1.00589705,5.28842478,15.26466243
3.498,1.005907371,5.173292122,15.2679306
3.499,1.005888954,5.302271383,15.33414033
3.5,1.005892383,5.244054349,15.24530144
3.501,1.005866836,5.189541229,15.28983711
3.502,1.005858499,5.33018624,15.32257336
3.503,1.005875692,5.206722379,15.23697073
3.504,1.005854364,5.212558579,15.31232773
3.505,1.005859733,5.333739619,15.30219464
3.506,1.005860906,5.182609188,15.24187329
3.507,1.005847725,5.249672565,15.32768902
3.508,1.005851276,5.311967855,15.27756
3.509,1.005844264,5.172679351,15.25642686
3.51,1.005835367,5.284741859,15.33457298
3.511,1.005862354,5.266136666,15.25344585
3.512,1.005857716,5.177618388,15.27721586
3.513,1.005842782,5.315529534,15.32995352
3.514,1.005857672,5.223855325,15.2390864
3.515,1.005849218,5.197423745,15.2996178
3.516,1.005826749,5.332807521,15.31188663
3.517,1.005833025,5.190353435,15.2357014
3.518,1.005805256,5.226773113,15.31732377
3.519,1.005808905,5.325241358,15.28798455
3.52,1.005821159,5.175315853,15.24439628
3.521,1.005778555,5.265707403,15.32912667
3.522,1.005790148,5.290819029,15.26242701
3.523,1.005793441,5.173061126,15.2628418
3.524,1.005768732,5.300698728,15.33081171
3.525,1.005771189,5.245596828,15.24196717
3.526,1.005715576,5.185230133,15.28394515
3.527,1.005714753,5.325333034,15.31844744
3.528,1.005727248,5.207437304,15.2320944
3.529,1.005713633,5.210956386,15.30481341
3.53,1.005710975,5.33364804,15.29971548
3.531,1.005719978,5.18069921,15.23787396
3.532,1.005719682,5.243321366,15.32464656
3.533,1.005736533,5.311611967,15.27749207
3.534,1.005737884,5.173209898,15.25325826
3.535,1.005713495,5.283737858,15.33222532
3.536,1.005749532,5.26859847,15.25157488
3.537,1.005726669,5.175253373,15.2721392
3.538,1.005703819,5.312151288,15.3255691
3.539,1.005720332,5.225797633,15.23372744
3.54,1.005702026,5.195824046,15.29150132
3.541,1.005695995,5.331930104,15.3070556
3.542,1.005705976,5.192550219,15.22941401
3.543,1.005671529,5.224762709,15.31148022
3.544,1.00567599,5.326935748,15.28497285
3.545,1.005691042,5.174113553,15.23946719
3.546,1.005668379,5.262030625,15.32512395
3.547,1.005672497,5.291566102,15.2602541
3.548,1.005664629,5.172027195,15.25790845
3.549,1.0056489,5.297456294,15.32773402
3.55,1.005657245,5.246299932,15.2400734
3.551,1.00563722,5.181991716,15.28052912
3.552,1.005617539,5.323415361,15.31791222
3.553,1.005620132,5.209586103,15.23050972
3.554,1.005604197,5.20907466,15.30207618
3.555,1.005606782,5.334138962,15.29736387
3.556,1.005614243,5.183332965,15.23270366
3.557,1.005610196,5.243773168,15.31834572
3.558,1.005621972,5.315824731,15.27241578
3.559,1.005631708,5.17266274,15.24558336
3.56,1.005604682,5.279743802,15.32595677
3.561,1.00562234,5.271035773,15.24742039
3.562,1.005623148,5.176482337,15.26579615
3.563,1.005594891,5.312529931,15.3221138
3.564,1.005616273,5.227979001,15.23143924
3.565,1.005596078,5.192655465,15.28867432
3.566,1.005592456,5.330312076,15.30609748
3.567,1.005606609,5.195570943,15.22759036
3.568,1.005566173,5.225233467,15.30719196
3.569,1.005571208,5.330274665,15.28361462
3.57,1.005594537,5.176193624,15.23560464
3.571,1.005581653,5.259847357,15.32162512
3.572,1.005585263,5.296131412,15.25938912
3.573,1.005574235,5.173393221,15.25353883
3.574,1.005559584,5.297306381,15.32453036
3.575,1.005564375,5.251105086,15.2369341
3.576,1.005550429,5.183483189,15.27398481
3.577,1.00552604,5.323503307,15.31316123
3.578,1.005538262,5.210929536,15.22512546
3.579,1.005532341,5.206207393,15.29477871
3.58,1.00553247,5.33304717,15.29448804
3.581,1.005532764,5.185234804,15.2277472
3.582,1.005504296,5.241018278,15.31335312
3.583,1.005514827,5.317635258,15.27102856
3.584,1.005535938,5.171371027,15.24210277
3.585,1.005503299,5.277080037,15.32318899
3.586,1.005518687,5.274117997,15.24621398
3.587,1.00551684,5.176148232,15.26148434
3.588,1.005500971,5.310692183,15.3195881
3.589,1.005520514,5.231806915,15.22818009
3.59,1.005488344,5.193291798,15.28218777
3.591,1.005490032,5.331307628,15.3038122
3.592,1.005508105,5.197467779,15.22331093
3.593,1.005489332,5.221885521,15.30264803
3.594,1.005490869,5.329939065,15.28181257
3.595,1.005499044,5.178150101,15.23111041
3.596,1.005475016,5.259162443,15.31641944
3.597,1.005489157,5.298529479,15.25626334
3.598,1.005484032,5.170083464,15.24788516
3.599,1.005466494,5.291818542,15.32106991
3.6,1.005475932,5.252271365,15.2344383
3.601,1.005462635,5.182145946,15.26941832
3.602,1.005438348,5.321852684,15.31198802
3.603,1.005447568,5.21300603,15.22295563
3.604,1.005434379,5.204034104,15.29145725
3.605,1.00543715,5.333217777,15.29244865
3.606,1.005447395,5.186232725,15.22373266
3.607,1.005411122,5.239327322,15.3080712
3.608,1.005424075,5.319525535,15.26766314
3.609,1.005432918,5.172969857,15.23561134
3.61,1.00540227,5.274828913,15.3174885
3.611,1.005411299,5.276425514,15.24246992
3.612,1.005412988,5.173122086,15.25572978
3.613,1.005406313,5.306543093,15.31629801
3.614,1.005419299,5.233240514,15.22608985
3.615,1.005389727,5.191387406,15.27816369
3.616,1.005391613,5.329792654,15.30107213
3.617,1.005408595,5.197218691,15.21983646
3.618,1.005394991,5.218993175,15.29759347
3.619,1.005393506,5.330533634,15.28006329
3.62,1.005389645,5.178669767,15.22661246
3.621,1.005373578,5.255564729,15.31248898
3.622,1.005385615,5.300918835,15.25444328
3.623,1.005368774,5.171707551,15.24285206
3.624,1.005338417,5.290964523,15.31713986
3.625,1.005362573,5.255686192,15.23202714
3.626,1.005370395,5.179949511,15.26457711
3.627,1.005358783,5.31919894,15.30877314
3.628,1.005381844,5.215289941,15.2204187
3.629,1.005352483,5.20312679,15.28657341
3.63,1.005361542,5.333316169,15.29239336
3.631,1.005391146,5.185251277,15.22199088
3.632,1.005372347,5.232804132,15.306758
3.633,1.005373313,5.318102895,15.26926808
3.634,1.005372013,5.171613126,15.23457239
3.635,1.005354217,5.270916079,15.31649849
3.636,1.005375325,5.277770078,15.24326173
3.637,1.00535896,5.171418211,15.25183159
3.638,1.005344556,5.303182202,15.31287985
3.639,1.005364637,5.233397117,15.22196033
3.64,1.005348163,5.187091822,15.27121957
3.641,1.005334515,5.325963764,15.29903604
3.642,1.00533043,5.198824378,15.21568688
3.643,1.005322839,5.215571809,15.29259168
3.644,1.005308887,5.329560101,15.27767968
3.645,1.005303011,5.175016177,15.2226024
3.646,1.005279645,5.249000751,15.30909444
3.647,1.005288549,5.29958207,15.25445033
3.648,1.005285855,5.169233276,15.24059111
3.649,1.005256203,5.286672057,15.31679546
3.65,1.005297351,5.255973527,15.23279238
3.651,1.005292913,5.176074093,15.26317738
3.652,1.005284132,5.314482406,15.31061122
3.653,1.00530821,5.215063333,15.22112053
3.654,1.005285393,5.198708517,15.28551823
3.655,1.005297896,5.330638888,15.2918986
3.656,1.005317201,5.186515911,15.21915808
3.657,1.005297306,5.23134877,15.30159597
3.658,1.005300747,5.320170135,15.26682115
3.659,1.005301826,5.169498254,15.22912999
3.66,1.005295817,5.266055431,15.31249765
3.661,1.005306521,5.278870223,15.24090684
3.662,1.005290787,5.17072635,15.24726549
3.663,1.005267506,5.300343208,15.31148777
3.664,1.005287938,5.233639672,15.22255812
3.665,1.005278585,5.182268178,15.27141083
3.666,1.005256335,5.322712524,15.3006177
3.667,1.005263757,5.198162943,15.21729541
3.668,1.00525208,5.211379496,15.29273206
3.669,1.005250231,5.327880335,15.28097055
3.67,1.005258027,5.174805366,15.22343578
3.671,1.005233828,5.245610638,15.31005426
3.672,1.005242488,5.302079448,15.2564939
3.673,1.005256446,5.166591124,15.23889637
3.674,1.005227571,5.281636535,15.3149521
3.675,1.005250144,5.256349396,15.23240477
3.676,1.005239778,5.174146036,15.25943731
3.677,1.005244146,5.312442792,15.30767809
3.678,1.005276208,5.213873368,15.21808538
3.679,1.005259672,5.192347073,15.28019899
3.68,1.005261167,5.326130498,15.29126221
3.681,1.005272198,5.185044127,15.21727241
3.682,1.005256215,5.225601849,15.30078269
3.683,1.005244587,5.318703382,15.26900191
3.684,1.005242087,5.16788662,15.22929989
3.685,1.005224679,5.261728081,15.3128997
3.686,1.005247427,5.279883378,15.24499615
3.687,1.005234728,5.167771439,15.24864079
3.688,1.005213737,5.296933954,15.31440437
3.689,1.005228822,5.23596358,15.22469323
3.69,1.005225522,5.181813424,15.26902297
3.691,1.005214425,5.321426232,15.30171954
3.692,1.005228016,5.198314163,15.21591616
3.693,1.005215774,5.20640804,15.29106524
3.694,1.005213859,5.325886062,15.28109377
3.695,1.005223915,5.174986507,15.22134771
3.696,1.005180974,5.242239992,15.30639941
3.697,1.00519445,5.302461532,15.25682754
3.698,1.005214994,5.163264042,15.23700926
3.699,1.005199243,5.276530066,15.31527064
3.7,1.005224181,5.257048946,15.23346933
3.701,1.005205839,5.17006912,15.25743409
3.702,1.005209014,5.307110447,15.30955396
3.703,1.005221869,5.214369187,15.21910759
3.704,1.005205126,5.189985599,15.28004047
3.705,1.005191697,5.32564437,15.2928008
3.706,1.005204949,5.18381742,15.21701239
3.707,1.005193796,5.22073223,15.29826762
3.708,1.005200464,5.317618906,15.2696483
3.709,1.005192364,5.167046878,15.22676616
3.71,1.005175723,5.258196849,15.31170835
3.711,1.005196506,5.281271823,15.24425044
3.712,1.005196491,5.163518902,15.2447571
3.713,1.00517318,5.290551431,15.31267145
3.714,1.005188105,5.235112579,15.22433753
3.715,1.005176396,5.177493847,15.26783881
3.716,1.005161483,5.318147367,15.30225619
3.717,1.00518166,5.199227943,15.21633659
3.718,1.005154954,5.203665552,15.28880214
3.719,1.00515852,5.325484036,15.28273795
3.72,1.005177712,5.173770051,15.2209445
3.721,1.005158084,5.238070305,15.30736124
3.722,1.005159259,5.304684914,15.25898989
3.723,1.00516006,5.166238317,15.23506266
3.724,1.005148846,5.276119105,15.31291228
3.725,1.00517407,5.26004068,15.23370324
3.726,1.00516211,5.168140945,15.25569273
3.727,1.005158415,5.305683355,15.30910991
3.728,1.005177874,5.217814687,15.21890239
3.729,1.005166032,5.188397277,15.27655042
3.73,1.005150522,5.324093519,15.2934334
3.731,1.005157939,5.183737246,15.21603949
3.732,1.005151762,5.216628899,15.29856608
3.733,1.005152382,5.318565764,15.27172348
3.734,1.005153207,5.166487145,15.22572334
3.735,1.005123385,5.253898324,15.30938172
3.736,1.005139933,5.282196089,15.24567824
3.737,1.005157601,5.163576505,15.24371021
3.738,1.005128943,5.290437474,15.3131947
3.739,1.005156927,5.23862281,15.22505988
3.74,1.005146657,5.174444614,15.26464127
3.741,1.00514253,5.315081477,15.30241464
3.742,1.005150681,5.200841171,15.21465687
3.743,1.005113264,5.20090874,15.28684799
3.744,1.005107508,5.32555949,15.28218239
3.745,1.00511669,5.174067165,15.21819147
3.746,1.005104177,5.234017964,15.30279138
3.747,1.005119514,5.305507417,15.25994814
3.748,1.005112374,5.163937983,15.23424854
3.749,1.005106423,5.272343304,15.31532328
3.75,1.005139841,5.263471617,15.23697984
3.751,1.00513436,5.16884388,15.25463455
3.752,1.005113231,5.304189991,15.31151969
3.753,1.005139178,5.219424948,15.22037039
3.754,1.005141017,5.185879801,15.27729064
3.755,1.005123762,5.324080353,15.29510919
3.756,1.005125487,5.189157566,15.21526125
3.757,1.005097887,5.217877216,15.29358309
3.758,1.00511152,5.321612036,15.27113293
3.759,1.005129246,5.165980482,15.22313282
3.76,1.005106741,5.250187048,15.30970801
3.761,1.005119778,5.286177486,15.24629182
3.762,1.005124707,5.163113987,15.24016292
3.763,1.005101068,5.286577271,15.31156001
3.764,1.005128443,5.239668146,15.22578852
3.765,1.005083864,5.172554849,15.26479502
3.766,1.005085236,5.314133453,15.30530032
3.767,1.005114646,5.202131012,15.21762072
3.768,1.005095704,5.197087013,15.28637711
3.769,1.005101811,5.323445137,15.28633653
3.77,1.005105765,5.174520889,15.21951031
3.771,1.005101093,5.231215993,15.3048223
3.772,1.005102199,5.308180662,15.26109175
3.773,1.005103799,5.161983131,15.23014794
3.774,1.005088875,5.266900461,15.3099692
3.775,1.005108272,5.263413908,15.23375601
3.776,1.005106861,5.16604218,15.2492005
3.777,1.005082528,5.301311985,15.30770209
3.778,1.005096052,5.222020744,15.21707614
3.779,1.005090343,5.183201451,15.27088606
3.78,1.005072149,5.321257319,15.29358606
3.781,1.005078752,5.187048228,15.21376601
3.782,1.00504216,5.211802245,15.29463229
3.783,1.005047135,5.320738038,15.27351128
3.784,1.005058308,5.169523086,15.22223804
3.785,1.005025784,5.250160031,15.30693488
3.786,1.005033746,5.289553354,15.24866583
3.787,1.005050896,5.161907033,15.24082116
3.788,1.005046257,5.284622196,15.31391522
3.789,1.005067743,5.245514795,15.22761783
3.79,1.005049843,5.17422686,15.26085403
3.791,1.005042304,5.314099655,15.30347291
3.792,1.005071067,5.204415639,15.21416301
3.793,1.005059638,5.194674424,15.28270817
3.794,1.005051113,5.324616996,15.28384915
3.795,1.005057486,5.176710943,15.21444043
3.796,1.005050847,5.228469002,15.29775074
3.797,1.005064182,5.309318381,15.26012775
3.798,1.005066372,5.162914628,15.22812445
3.799,1.005042077,5.2656177,15.3118508
3.8,1.005069014,5.268497157,15.2372152
3.801,1.005078129,5.164036911,15.24869715
3.802,1.005053489,5.297802606,15.31004181
3.803,1.005069742,5.224393915,15.21905326
3.804,1.005043589,5.182563479,15.27114896
3.805,1.00504457,5.322208073,15.29494118
3.806,1.005070802,5.190515101,15.21278662
3.807,1.005036116,5.210374495,15.28917173
3.808,1.005039649,5.322519757,15.27344397
3.809,1.005060157,5.170046202,15.2199287
3.81,1.005035273,5.246968782,15.30673681
3.811,1.005044838,5.293779042,15.24893473
3.812,1.005043291,5.163988611,15.23585268
3.813,1.005038427,5.282777636,15.31023187
3.814,1.005057615,5.246731358,15.22577056
3.815,1.005041306,5.17051326,15.25804859
3.816,1.005028147,5.310731665,15.30330871
3.817,1.005036685,5.208526973,15.21389714
3.818,1.005019065,5.195118322,15.27857113
3.819,1.0050201,5.3255247,15.28577628
3.82,1.005025615,5.176790205,15.21497741
3.821,1.005011032,5.224970272,15.30052532
3.822,1.005022875,5.31240862,15.26320451
3.823,1.005032064,5.164768269,15.22650647
3.824,1.004994963,5.263283315,15.30828981
3.825,1.005025792,5.270384462,15.23594449
3.826,1.005023927,5.16325316,15.24505036
3.827,1.005004912,5.295593844,15.30803756
3.828,1.005030721,5.226702137,15.21748527
3.829,1.005010104,5.17816572,15.26634361
3.83,1.005008267,5.317158992,15.29476206
3.831,1.005035921,5.189855154,15.21187498
3.832,1.005005284,5.20607109,15.2892643
3.833,1.005004898,5.32161131,15.27444132
3.834,1.005031101,5.167817826,15.21754522
3.835,1.005021614,5.240801161,15.3023243
3.836,1.005023053,5.292784201,15.24937771
3.837,1.005008083,5.161482902,15.23404597
3.838,1.004983925,5.278943593,15.31014334
3.839,1.005003712,5.250352202,15.22645277
3.84,1.004998805,5.169580698,15.25419075
3.841,1.004972778,5.308230893,15.3025083
3.842,1.004991328,5.208477011,15.21270045
3.843,1.004989807,5.190006224,15.27734035
3.844,1.004990692,5.322883754,15.28507422
3.845,1.004994293,5.18023936,15.21132971
3.846,1.004964281,5.223652707,15.29321927
3.847,1.004973813,5.313098739,15.26195159
3.848,1.004993342,5.161291942,15.22390019
3.849,1.004959903,5.257245337,15.30827741
3.85,1.004975808,5.272786209,15.23784934
3.851,1.004953356,5.162636667,15.242231
3.852,1.004936138,5.292021,15.30728295
3.853,1.004979504,5.226954033,15.21790846
3.854,1.004958485,5.174497974,15.26556286
3.855,1.004971608,5.315956053,15.29591039
3.856,1.005002568,5.192133707,15.21168949
3.857,1.004988773,5.202659041,15.28509201
3.858,1.00499555,5.320645982,15.27696792
3.859,1.005006429,5.168447387,15.21805576
3.86,1.004997353,5.237580105,15.30510466
3.861,1.0050141,5.296386305,15.25301815
3.862,1.005013804,5.158048187,15.23262601
3.863,1.004991876,5.27157559,15.30959713
3.864,1.00501121,5.248328115,15.22686445
3.865,1.005006962,5.165080702,15.25168016
3.866,1.004982994,5.303292436,15.30124601
3.867,1.005004347,5.207638816,15.21078126
3.868,1.004990386,5.18455329,15.27158613
3.869,1.00498744,5.319136787,15.28580652
3.87,1.004998016,5.178038013,15.21079628
3.871,1.004953677,5.217206622,15.29435323
3.872,1.00496345,5.313186148,15.2634438
3.873,1.004958362,5.16276759,15.22117521
3.874,1.004930341,5.254226687,15.30505038
3.875,1.004941309,5.274164325,15.2382373
3.876,1.004925766,5.158782821,15.24080794
3.877,1.004924147,5.287565589,15.30832269
3.878,1.004950966,5.230933048,15.21978814
3.879,1.004925849,5.17404462,15.2626993
3.88,1.004927292,5.313085428,15.29790532
3.881,1.004961676,5.190476828,15.21248169
3.882,1.004969039,5.196656963,15.28711552
3.883,1.004971691,5.319028193,15.2790094
3.884,1.004972432,5.168069531,15.21624231
3.885,1.004969861,5.232509627,15.30083949
3.886,1.004979599,5.295462425,15.25250651
3.887,1.004984427,5.15641729,15.22972371
3.888,1.004956319,5.268548344,15.30832401
3.889,1.004985562,5.252580839,15.22769719
3.89,1.00499351,5.161902354,15.2493125
3.891,1.004968178,5.298574351,15.30250696
3.892,1.004992238,5.209225473,15.21248219
3.893,1.004966892,5.182379433,15.27258887
3.894,1.004968309,5.318695668,15.28767103
3.895,1.004991322,5.178535776,15.21050614
3.896,1.004961029,5.212149212,15.29143601
3.897,1.004951507,5.311196852,15.26609044
3.898,1.004952049,5.159924565,15.22159141
3.899,1.004933759,5.248956981,15.30666366
3.9,1.004946957,5.276803455,15.24191733
3.901,1.004934715,5.158254713,15.23950262
3.902,1.004920652,5.284180798,15.30846856
3.903,1.004955822,5.231158126,15.22081189
3.904,1.004943273,5.169396672,15.26176022
3.905,1.004933769,5.310526037,15.29776844
3.906,1.004945634,5.195614259,15.21033579
3.907,1.004939731,5.196989644,15.28030762
3.908,1.004936051,5.320058845,15.27769637
3.909,1.004952012,5.166779021,15.21344586
3.91,1.004930078,5.227623233,15.29999607
3.911,1.004952036,5.298647943,15.2543526
3.912,1.004957595,5.157376208,15.22773802
3.913,1.004916085,5.265502376,15.30775507
3.914,1.004951369,5.253738811,15.22919729
3.915,1.004945238,5.159696563,15.24844568
3.916,1.004936446,5.2966023,15.3040173
3.917,1.004967834,5.211547101,15.21392629
3.918,1.004942813,5.1783838,15.27005436
3.919,1.004943268,5.315783667,15.29053843
3.92,1.004970174,5.179863377,15.2115248
3.921,1.004941381,5.2097621,15.292647
3.922,1.004943414,5.314605208,15.26857173
3.923,1.00494947,5.160267048,15.22005536
3.924,1.004944232,5.245065003,15.30499804
3.925,1.004954578,5.278684531,15.24250508
3.926,1.004943545,5.157842903,15.23634887
3.927,1.004922606,5.281952362,15.30713598
3.928,1.004943372,5.234982843,15.2196716
3.929,1.004942823,5.167956642,15.25710193
3.93,1.004928538,5.307925656,15.29850347
3.931,1.004940155,5.195387712,15.21045519
3.932,1.004931633,5.191827711,15.28167488
3.933,1.004937275,5.319125541,15.28049577
3.934,1.004949145,5.170878091,15.21378739
3.935,1.004908817,5.227279276,15.29824623
3.936,1.004927425,5.302474613,15.25646831
3.937,1.00494534,5.156410417,15.22709271
3.938,1.004921796,5.262425388,15.30838496
3.939,1.004941172,5.259932296,15.23163782
3.94,1.004925488,5.162065851,15.24640373
3.941,1.004915972,5.296106591,15.30500026
3.942,1.004953016,5.215266623,15.21431045
3.943,1.004933975,5.177405848,15.26896425
3.944,1.004924317,5.316621523,15.29025641
3.945,1.004952654,5.182615951,15.20953555
3.946,1.004938544,5.206732394,15.28788281
3.947,1.004935086,5.314196371,15.2688944
3.948,1.004935409,5.16141135,15.21778022
3.949,1.004918371,5.242859039,15.30357793
3.95,1.004939614,5.283697941,15.2445401
3.951,1.004941412,5.155498546,15.23518495
3.952,1.00490882,5.277389438,15.30818696
3.953,1.00493273,5.237740504,15.22234841
