t|Main,Q_BESS1|BESS_1,V_BESS1|BESS_1,freq_BESS_1|BESS_1,Vrms_BESS_1|BESS_1,P_BESS1|BESS_1
16.987,1.041641391,1.016075554,59.47819776,1.014204031,-0.794318773
16.988,1.033826687,1.015826557,59.4723039,1.015608252,-0.73929995
16.989,1.131362666,1.015817102,59.46715069,1.01338106,-0.736435812
16.99,1.075184255,1.016028973,59.4753165,1.014632059,-0.781502608
16.991,1.096297499,1.015751983,59.48245616,1.015492614,-0.705157241
16.992,1.208105736,1.015845401,59.48869863,1.013380294,-0.731279569
16.993,1.106522323,1.015958382,59.48750898,1.015055602,-0.76120901
16.994,1.146869657,1.015692426,59.48646883,1.015065305,-0.687702782
16.995,1.19122687,1.015943858,59.49357719,1.013712907,-0.728786627
16.996,1.097719169,1.015884849,59.49979228,1.015547015,-0.701683911
16.997,1.199456723,1.015583527,59.50522636,1.014419636,-0.635630796
16.998,1.221561915,1.015963971,59.50922453,1.014047164,-0.697522209
16.999,1.162010505,1.015790355,59.51272027,1.015791494,-0.656486489
17.0,1.24155088,1.015634932,59.51577672,1.013872062,-0.610580978
17.001,1.20846102,1.015922532,59.52919444,1.014446412,-0.658666436
17.002,1.180873102,1.015726916,59.54092603,1.015830061,-0.576877139
17.003,1.310085218,1.015658516,59.54115699,1.013572613,-0.557990397
17.004,1.238772284,1.015836929,59.54135893,1.014809525,-0.603773428
17.005,1.263713877,1.015563873,59.5415355,1.015623974,-0.525689925
17.006,1.356731172,1.015637083,59.53840349,1.013762256,-0.541444018
17.007,1.280626884,1.015718086,59.53566506,1.01532429,-0.555172342
17.008,1.349375683,1.015414984,59.53327075,1.01533056,-0.478361849
17.009,1.427981216,1.015669155,59.51729161,1.013843368,-0.528920857
17.01,1.334314223,1.015643143,59.50332046,1.015636042,-0.526522629
17.011,1.394710209,1.015387839,59.50018415,1.014632252,-0.459821892
17.012,1.396189432,1.015717064,59.49744195,1.014130715,-0.514042238
17.013,1.325976616,1.015580194,59.49744195,1.015895748,-0.455996324
17.014,1.443999098,1.015377863,59.49504436,1.013996934,-0.406899384
17.015,1.414995834,1.015671938,59.49294805,1.014459469,-0.465158791
17.016,1.382871428,1.015391843,59.48897652,1.015917045,-0.394764121
17.017,1.467313136,1.015345178,59.48550407,1.013701905,-0.37142735
17.018,1.407365606,1.015543959,59.47711681,1.014921164,-0.400138311
17.019,1.412107609,1.015264203,59.46978353,1.015766239,-0.306513804
17.02,1.514343928,1.015364312,59.46595654,1.013584582,-0.309794389
17.021,1.417056245,1.015503082,59.46261046,1.015262428,-0.322639055
17.022,1.454907262,1.015199589,59.45968486,1.015312672,-0.229491763
17.023,1.50849941,1.015438712,59.4571269,1.013842485,-0.253279519
17.024,1.428453712,1.015413052,59.44600058,1.015629473,-0.218667482
17.025,1.54212897,1.015115452,59.43627244,1.014658116,-0.140439611
17.026,1.584140169,1.015437258,59.44598429,1.014157964,-0.196437587
17.027,1.534682534,1.015255049,59.45447572,1.015897305,-0.158441331
17.028,1.624360952,1.015105329,59.44842188,1.014001968,-0.114635939
17.029,1.600670687,1.015402017,59.44312879,1.014481733,-0.168832958
17.03,1.578266865,1.015176583,59.43850085,1.015946027,-0.099056687
17.031,1.703943073,1.015134356,59.43445447,1.013765739,-0.084856218
17.032,1.637833833,1.015369263,59.4430173,1.014931589,-0.139100837
17.033,1.638380148,1.015084269,59.4505041,1.015902347,-0.063558237
17.034,1.711425701,1.015142703,59.4562741,1.013744895,-0.072223404
17.035,1.61961795,1.015266293,59.46131902,1.015373273,-0.079959399
17.036,1.675721413,1.014991,59.47122052,1.015474095,0.00607914
17.037,1.750206296,1.015212802,59.47987777,1.013941297,-0.030950197
17.038,1.656141665,1.015205153,59.48744711,1.015796134,-0.021552539
17.039,1.714498046,1.014946539,59.49406526,1.014795994,0.053981559
17.04,1.720859544,1.015290912,59.49283096,1.014234226,0.012473155
17.041,1.654761558,1.015167322,59.49175177,1.016004827,0.072140279
17.042,1.771389494,1.014977,59.49269667,1.014155598,0.127015503
17.043,1.749908765,1.015268368,59.49352284,1.014611033,0.070434305
17.044,1.724743885,1.014986852,59.49424519,1.016067302,0.135315929
17.045,1.818223584,1.014920002,59.49424519,1.013766476,0.159022209
17.046,1.761746996,1.015143377,59.49820711,1.014929493,0.122718838
17.047,1.776113457,1.014856307,59.50167116,1.015856309,0.205533466
17.048,1.888106534,1.014917682,59.50469991,1.013711425,0.192646155
17.049,1.79252295,1.015063723,59.4978638,1.015300589,0.163494832
17.05,1.825136873,1.014766053,59.49188674,1.015478126,0.24268571
17.051,1.874363553,1.01498328,59.48666078,1.013922507,0.213187469
17.052,1.780071042,1.015032827,59.47915087,1.015694343,0.235885164
17.053,1.865151051,1.014726732,59.47258468,1.014797462,0.311686965
17.054,1.891255617,1.015090088,59.46337525,1.014093623,0.257911664
17.055,1.816893567,1.014918358,59.45532311,1.015911654,0.299725247
17.056,1.895835918,1.014711325,59.44828284,1.014043465,0.358265141
17.057,1.870409162,1.015033024,59.46076001,1.014351458,0.314062284
17.058,1.840770431,1.014797279,59.47166925,1.015887644,0.390900867
17.059,1.972868051,1.014710653,59.4812076,1.013520909,0.413749621
17.06,1.919191304,1.01493175,59.47624403,1.014681991,0.36046869
17.061,1.920153265,1.014642033,59.4719042,1.015680171,0.430859127
17.062,1.995475099,1.014719948,59.46193682,1.01352935,0.425956221
17.063,1.907083606,1.014881212,59.45322199,1.015133603,0.413090171
17.064,1.945548366,1.014553904,59.44560229,1.015333704,0.499429813
17.065,2.018174492,1.014778184,59.44384063,1.013649627,0.468887999
17.066,1.908746195,1.014817371,59.44230036,1.015464497,0.477648933
17.067,1.961122492,1.014521826,59.44095363,1.014688785,0.559704197
17.068,1.970142695,1.014829035,59.44013045,1.013915115,0.52445261
17.069,1.890957845,1.014713304,59.43941072,1.015682041,0.584875074
17.07,2.003325478,1.014504425,59.44222662,1.014002169,0.649449128
17.071,1.990024138,1.014807468,59.44468867,1.014230094,0.599159518
17.072,1.952816406,1.01456063,59.44684132,1.015784021,0.665673768
17.073,2.036163084,1.014474063,59.44872347,1.01362234,0.701720149
17.074,1.980541811,1.014735798,59.43297766,1.014679603,0.672789411
17.075,1.981532523,1.014457311,59.41921052,1.015774981,0.763878622
17.076,2.097225567,1.014486117,59.42691682,1.013499471,0.767474447
17.077,2.002160054,1.014632656,59.42691682,1.015117619,0.743557759
17.078,2.034858244,1.014313056,59.43365472,1.015459285,0.829642124
17.079,2.093628232,1.014500291,59.44585028,1.013773742,0.808279874
17.08,2.004027661,1.014533884,59.45651331,1.015573414,0.82659107
17.081,2.090864398,1.014217599,59.46583638,1.014857213,0.903658107
17.082,2.126957677,1.014558667,59.47398787,1.014046131,0.855585136
17.083,2.050060342,1.014427593,59.48489275,1.015867508,0.887553152
17.084,2.119508179,1.014234224,59.49442728,1.014140291,0.946705771
17.085,2.091537417,1.014566094,59.49956761,1.014432993,0.901404856
17.086,2.043211545,1.014388343,59.50406199,1.01598354,0.975075438
17.087,2.165610103,1.014265049,59.49616558,1.013777407,1.009015506
17.088,2.101692643,1.014510377,59.48926147,1.014767983,0.961299132
17.089,2.08985408,1.014198472,59.48322496,1.015858268,1.039428527
17.09,2.163629325,1.014224683,59.47794701,1.01367338,1.046518717
17.091,2.079843845,1.014394025,59.49141527,1.015135528,1.033439178
17.092,2.112288906,1.014083917,59.50319105,1.015514102,1.123997571
17.093,2.192819449,1.014269242,59.49145626,1.013719225,1.106854712
17.094,2.088075006,1.01433795,59.48119611,1.015505939,1.111033006
17.095,2.138984159,1.014025522,59.47048674,1.014892018,1.194560086
17.096,2.157514918,1.014376834,59.46112315,1.013983893,1.158422716
17.097,2.071776888,1.014293337,59.45293623,1.015813684,1.207765151
17.098,2.185203557,1.014006018,59.4457781,1.014208576,1.270616028
17.099,2.172918658,1.014353771,59.43814167,1.01428624,1.21659033
17.1,2.127766973,1.014123481,59.43146487,1.015910607,1.273953696
17.101,2.208867853,1.014037592,59.42128985,1.013723047,1.311705298
17.102,2.155346294,1.014289753,59.41239346,1.014675327,1.277271986
17.103,2.149211016,1.013994911,59.40461502,1.015791683,1.360967699
17.104,2.264346704,1.014042401,59.40993604,1.013598612,1.369072832
17.105,2.172177667,1.014227657,59.4145884,1.015106527,1.335319958
17.106,2.194316279,1.013914612,59.41865613,1.015515186,1.414839984
17.107,2.254780196,1.014064175,59.40551001,1.013812698,1.394404292
17.108,2.155395231,1.014142945,59.39401588,1.015537711,1.402451072
17.109,2.231670097,1.013818414,59.39401588,1.0150228,1.481373017
17.11,2.272592321,1.0141628,59.38396614,1.013996433,1.434403044
17.111,2.188849725,1.014048064,59.39134457,1.015781926,1.457073448
17.112,2.253301742,1.013830928,59.39779579,1.014273957,1.51982278
17.113,2.230544181,1.014167193,59.41168038,1.014291649,1.474791693
17.114,2.17584928,1.013963985,59.42382018,1.015936016,1.541510834
17.115,2.290254123,1.01381137,59.43443445,1.01379162,1.580461586
17.116,2.231982221,1.014092006,59.4463854,1.014664297,1.530004368
17.117,2.224090344,1.013771204,59.45683456,1.015883354,1.6002545
17.118,2.31001231,1.013802438,59.46597063,1.013717337,1.60559116
17.119,2.230277174,1.013977904,59.46481656,1.015152665,1.579766673
17.12,2.260619433,1.013647305,59.46380752,1.015666507,1.661002379
17.121,2.346866845,1.013812487,59.47487193,1.013686301,1.635335045
17.122,2.237577397,1.013922659,59.48454594,1.015460816,1.621205081
17.123,2.271731242,1.013613066,59.49300428,1.015024944,1.696556903
17.124,2.286262924,1.013914111,59.50291928,1.013935913,1.660985644
17.125,2.188133448,1.013855273,59.51158833,1.015745002,1.701421126
17.126,2.276855391,1.013587421,59.51916798,1.014192315,1.77315319
17.127,2.26576989,1.013920327,59.50610909,1.014172756,1.725171517
17.128,2.203654032,1.013630074,59.49469123,1.015784783,1.783084004
17.129,2.277931481,1.013520459,59.47813501,1.013648173,1.833898256
17.13,2.224857412,1.013830605,59.46365931,1.01445934,1.800840891
17.131,2.188257043,1.013533326,59.45100268,1.015688677,1.89156267
17.132,2.287588321,1.01353434,59.43993652,1.013336879,1.917414682
17.133,2.19505951,1.013747324,59.42702473,1.014741048,1.894248685
17.134,2.201958307,1.013432802,59.41573549,1.015348914,1.989907643
17.135,2.266456534,1.013534833,59.4162458,1.01336552,1.994386336
17.136,2.175305848,1.013657778,59.41669198,1.015090702,2.009366021
17.137,2.251084777,1.013336374,59.40356516,1.014762793,2.101330559
17.138,2.314628361,1.013645337,59.39208791,1.013598097,2.066712804
17.139,2.236954147,1.013554083,59.38205292,1.015446718,2.086110848
17.14,2.312314076,1.01330861,59.37327898,1.013969457,2.149680755
17.141,2.308592475,1.013667633,59.37327898,1.013819098,2.097588508
17.142,2.253864796,1.013455959,59.36362321,1.015522586,2.149431306
17.143,2.36952404,1.013335398,59.35518083,1.013412553,2.183706664
17.144,2.323565343,1.013625411,59.37144526,1.014183724,2.120072948
17.145,2.292902131,1.013322608,59.38566584,1.015450854,2.178196951
17.146,2.360685313,1.013307864,59.39347213,1.013135327,2.190066727
17.147,2.274172876,1.013528427,59.40029746,1.014525181,2.157969074
17.148,2.285324827,1.013198478,59.40626509,1.015128401,2.240201796
17.149,2.37073869,1.01333036,59.41148281,1.013238068,2.226252564
17.15,2.260736685,1.013443185,59.42443586,1.014928632,2.20963527
17.151,2.297249681,1.013122282,59.43576118,1.014672952,2.288885457
17.152,2.322712949,1.013397674,59.44410488,1.013402036,2.254667885
17.153,2.228167574,1.013383372,59.45140008,1.015203773,2.283618392
17.154,2.318057652,1.01310861,59.46299551,1.013965909,2.352670205
17.155,2.315006346,1.013464171,59.47313382,1.013640048,2.29743483
17.156,2.246593817,1.013249837,59.48199811,1.01534916,2.340215501
17.157,2.314943088,1.013097569,59.48974848,1.01330533,2.390300135
17.158,2.261499877,1.013387666,59.49755668,1.013940379,2.347557114
17.159,2.228577627,1.013081935,59.50438368,1.015282674,2.42726565
17.16,2.339600292,1.013076637,59.4901031,1.012966596,2.449128319
17.161,2.252476603,1.013287089,59.47761707,1.014320124,2.409023137
17.162,2.256851003,1.012934316,59.46670008,1.015048084,2.488606248
17.163,2.320684487,1.013042276,59.45658522,1.012948079,2.483305598
17.164,2.223714495,1.013199043,59.44774143,1.014676607,2.478924793
17.165,2.272147286,1.012872129,59.44000898,1.014513198,2.562620038
17.166,2.321477106,1.013129308,59.42839022,1.013062966,2.529245758
17.167,2.216280542,1.013091381,59.41823151,1.014881565,2.54149723
17.168,2.273989494,1.012834258,59.40934938,1.013673879,2.615241231
17.169,2.265769191,1.013191955,59.41037923,1.013343626,2.573169568
17.17,2.184465441,1.013033377,59.41127966,1.015036622,2.631724409
17.171,2.294243069,1.012843915,59.39479627,1.013073529,2.684294814
17.172,2.251406465,1.013174525,59.38038424,1.013657386,2.631388908
17.173,2.218172451,1.012886192,59.38038424,1.015033781,2.695198494
17.174,2.295578109,1.012862052,59.36778329,1.012777591,2.720847745
17.175,2.225407642,1.013091125,59.37008083,1.013995604,2.688895122
17.176,2.234548989,1.012761279,59.37208966,1.014837109,2.772111508
17.177,2.337778814,1.012861956,59.37384604,1.012653651,2.764500765
17.178,2.231921753,1.012989074,59.39502106,1.01432134,2.734508976
17.179,2.264193045,1.012665656,59.41353514,1.014329182,2.807841764
17.18,2.301346762,1.012902558,59.43103113,1.01292359,2.773921646
17.181,2.198954637,1.012898288,59.44632851,1.014751199,2.788956641
17.182,2.283687344,1.012573324,59.45970356,1.013631237,2.852995416
17.183,2.292018079,1.012958251,59.47139785,1.013199717,2.794658209
17.184,2.213570297,1.012779703,59.47164793,1.01494416,2.823568878
17.185,2.272199836,1.012631763,59.47186659,1.013026268,2.873276489
17.186,2.221150815,1.012950956,59.47395751,1.013531584,2.825948973
17.187,2.172057661,1.012710769,59.47578568,1.014928599,2.898637901
17.188,2.281114728,1.012608911,59.48296415,1.012618785,2.926749905
17.189,2.195961165,1.01282315,59.48924055,1.013794657,2.878465122
17.19,2.194303636,1.012532779,59.49472824,1.014641498,2.952792029
17.191,2.266321627,1.012590312,59.49952632,1.012716201,2.949230364
17.192,2.173396285,1.012695313,59.49935026,1.014241208,2.931698067
17.193,2.218622586,1.012375304,59.49919632,1.014280951,3.010380178
17.194,2.285260103,1.012611268,59.46419251,1.012694806,2.973042152
17.195,2.177226913,1.012626479,59.43358742,1.014470739,2.966718425
17.196,2.221076016,1.012327144,59.42272608,1.013528243,3.035863001
17.197,2.212711151,1.012686064,59.41322963,1.012890651,2.986486423
17.198,2.125314041,1.012580167,59.40492653,1.014659711,3.030705121
17.199,2.225910923,1.012333588,59.39766683,1.012816065,3.084049127
17.2,2.187029418,1.012656288,59.39208956,1.013158091,3.022659871
17.201,2.135538996,1.012351923,59.38721315,1.014637997,3.078758824
17.202,2.20320564,1.012287832,59.39519344,1.01239733,3.108012548
17.203,2.130150793,1.012536163,59.40217091,1.013527199,3.070655149
17.204,2.130674378,1.012232066,59.39940533,1.0144204,3.149960672
17.205,2.233881385,1.012308331,59.39940533,1.012217367,3.145841339
17.206,2.130482062,1.012493535,59.39698729,1.013826353,3.107741812
17.207,2.149174786,1.012194345,59.39487311,1.01398163,3.183240443
17.208,2.186484364,1.012357162,59.39302461,1.012333898,3.153295607
17.209,2.075436165,1.012407383,59.37979813,1.014094076,3.161557115
17.21,2.147040396,1.012086459,59.36823374,1.013252348,3.236135133
17.211,2.159910177,1.012431083,59.38963173,1.012550309,3.18361252
17.212,2.072883636,1.012265242,59.40834076,1.014287253,3.212227321
17.213,2.13212754,1.012064559,59.42469875,1.01247199,3.272459123
17.214,2.089927668,1.012389918,59.43638599,1.012774881,3.226001708
17.215,2.041367634,1.012157335,59.44660457,1.014253587,3.293816761
17.216,2.149605994,1.012063239,59.45553904,1.012071026,3.326390786
17.217,2.076072673,1.012317387,59.46530796,1.013113817,3.271135947
17.218,2.059031838,1.011990508,59.47384928,1.014147044,3.344069739
17.219,2.12447699,1.012030021,59.48131726,1.011916197,3.348100542
17.22,2.025253834,1.012209557,59.46835099,1.013464427,3.326965711
17.221,2.05946863,1.011879896,59.45701411,1.013706193,3.410276583
17.222,2.127511952,1.012033518,59.45891031,1.012002991,3.380828354
17.223,2.0167287,1.012095675,59.46056823,1.01381327,3.371349742
17.224,2.054883087,1.011815356,59.46201781,1.013012423,3.447339884
17.225,2.053224194,1.012148647,59.47056365,1.012237884,3.407590915
17.226,1.964079513,1.012037542,59.47803559,1.013997555,3.450178043
17.227,2.060900408,1.011797576,59.48456857,1.012241398,3.513114956
17.228,2.033916844,1.012146717,59.47440312,1.01249471,3.45274146
17.229,1.980651594,1.011866746,59.46551509,1.013993152,3.505071607
17.23,2.055952958,1.01175264,59.4607663,1.011693384,3.541757024
17.231,1.990065149,1.012015344,59.45661427,1.012700361,3.496398753
17.232,1.979836967,1.01173563,59.452984,1.013729191,3.572260483
17.233,2.08456624,1.011775312,59.44359274,1.011455177,3.57179497
17.234,1.985467544,1.011951444,59.43538162,1.012958333,3.525236497
17.235,2.000608192,1.011632679,59.42820234,1.013300399,3.597263638
17.236,2.046911686,1.011788869,59.42666942,1.011545273,3.569616583
17.237,1.933521948,1.011936142,59.42666942,1.01327714,3.56771306
17.238,1.984105222,1.011594113,59.42532913,1.012617787,3.642847603
17.239,1.998803889,1.011967319,59.41491799,1.011644355,3.591788069
17.24,1.896386669,1.011806852,59.40581515,1.013447312,3.616833805
17.241,1.953982294,1.011562962,59.3978562,1.011747889,3.684362847
17.242,1.92143052,1.011900879,59.39089741,1.011818532,3.637366318
17.243,1.864937523,1.011649189,59.39337208,1.01339781,3.702563152
17.244,1.982494518,1.011532929,59.39553577,1.011109349,3.739688423
17.245,1.928441601,1.011800151,59.41537522,1.012082494,3.677440014
17.246,1.911741763,1.011490284,59.43272157,1.013171375,3.738025308
17.247,1.984092825,1.011503033,59.43222312,1.010963631,3.740068968
17.248,1.895675903,1.011693247,59.4317873,1.012461171,3.70349861
17.249,1.917909933,1.011369969,59.43140625,1.012843581,3.777035306
17.25,1.99460889,1.0115274,59.43107308,1.010983288,3.743634732
17.251,1.875718244,1.011611017,59.43250767,1.012751769,3.718600749
17.252,1.910104578,1.011294213,59.43376198,1.012257967,3.788335573
17.253,1.91624269,1.011611556,59.43596491,1.011220299,3.739125146
17.254,1.816164563,1.01152927,59.43789101,1.012975624,3.765452898
17.255,1.905759004,1.011255227,59.44880355,1.011524481,3.822463102
17.256,1.886033064,1.011604157,59.45834478,1.011481,3.754725761
17.257,1.82978397,1.011380856,59.46668702,1.013068549,3.793266253
17.258,1.899715139,1.011250582,59.47398094,1.011014152,3.824784357
17.259,1.835743858,1.011546731,59.47674771,1.011857842,3.768257203
17.26,1.808544329,1.011257701,59.4791668,1.013060955,3.836336398
17.261,1.912761723,1.011263965,59.46283099,1.01070734,3.835373807
17.262,1.803665646,1.011452699,59.44854799,1.012159654,3.780756921
17.263,1.802833081,1.011150473,59.44510573,1.012705044,3.852066467
17.264,1.846395522,1.011273584,59.44209603,1.010800744,3.826956869
17.265,1.734355651,1.011347267,59.43946454,1.012507839,3.818023431
17.266,1.788655331,1.011018178,59.43716373,1.012069149,3.894074205
17.267,1.821655811,1.011357631,59.44010349,1.010913958,3.845982951
17.268,1.719391112,1.011229343,59.44267383,1.012702486,3.856806126
17.269,1.772496122,1.010969364,59.44267383,1.011196534,3.919475927
17.27,1.742830951,1.01133025,59.44197621,1.011167774,3.861615546
17.271,1.667909572,1.011162529,59.44136625,1.012763726,3.91489338
17.272,1.773008337,1.010969342,59.44083294,1.010673394,3.952059407
17.273,1.70664379,1.011250246,59.4304739,1.011427136,3.886283156
17.274,1.672618218,1.010964389,59.42141661,1.01264816,3.949837297
17.275,1.73791148,1.010947288,59.4134975,1.010410374,3.960566294
17.276,1.64974657,1.01115466,59.40793327,1.011699071,3.925066898
17.277,1.659244267,1.010836111,59.40306826,1.012318195,4.007456779
17.278,1.739749235,1.010965003,59.39881461,1.010350079,3.991684581
17.279,1.625800478,1.011070487,59.40448486,1.012027679,3.968081252
17.28,1.660645254,1.01075685,59.40944257,1.011742694,4.044700245
17.281,1.683368024,1.011051926,59.40137389,1.01051883,4.001560889
17.282,1.584609256,1.010977002,59.39431915,1.012325872,4.022006411
17.283,1.68079957,1.010657039,59.38815094,1.010977152,4.082172136
17.284,1.674396343,1.011051671,59.39031738,1.010742479,4.011439725
17.285,1.610489582,1.010822486,59.39221159,1.012417976,4.040826539
17.286,1.678500652,1.010699383,59.39386776,1.010377096,4.074508585
17.287,1.62142395,1.010998169,59.39690452,1.01107296,4.012635891
17.288,1.587041913,1.010759767,59.39955967,1.012333131,4.075027291
17.289,1.689306931,1.010722252,59.41632294,1.010102812,4.079565741
17.29,1.588341378,1.010915148,59.43097968,1.011426144,4.017980337
17.291,1.58375859,1.01061578,59.4437946,1.012052292,4.084517077
17.292,1.63556001,1.010724707,59.44751602,1.01022393,4.062424649
17.293,1.523309031,1.010817552,59.45076978,1.011817645,4.044068081
17.294,1.571920375,1.010487495,59.45361467,1.011612914,4.118683206
17.295,1.614808119,1.01079115,59.45029289,1.010236243,4.066599528
17.296,1.513373078,1.010712236,59.44738853,1.01198132,4.06353828
17.297,1.573539578,1.010456288,59.45573222,1.010769205,4.120645051
17.298,1.561199852,1.01080781,59.4630274,1.010433259,4.053274912
17.299,1.487156809,1.010656176,59.46940585,1.012118973,4.088914174
17.3,1.587904076,1.010429683,59.47498276,1.010092524,4.118698314
17.301,1.530486523,1.010759876,59.47498276,1.010685353,4.038955188
17.302,1.481656526,1.010454673,59.48211776,1.01203157,4.087291847
17.303,1.540375297,1.010427708,59.48835616,1.009770611,4.092828054
17.304,1.445163989,1.010642917,59.49210979,1.011033352,4.045661041
17.305,1.439009601,1.010344383,59.49539172,1.011772461,4.12375798
17.306,1.517991662,1.010441233,59.48019339,1.00963099,4.105194615
17.307,1.401060122,1.010571967,59.46690494,1.011294271,4.073868673
17.308,1.422072172,1.010257771,59.45528636,1.011178441,4.149480333
17.309,1.447653223,1.010520202,59.44512782,1.009749703,4.110646947
17.31,1.329224788,1.010508702,59.43917048,1.011516634,4.12715794
17.311,1.388398757,1.010174838,59.43396177,1.010319655,4.199980787
17.312,1.374476602,1.010525053,59.44023913,1.009932509,4.145819444
17.313,1.290691936,1.010332171,59.44572766,1.011560525,4.189947688
17.314,1.354517388,1.010155147,59.43639098,1.009577962,4.246963791
17.315,1.309844275,1.010444727,59.42822759,1.010097517,4.199690641
17.316,1.282823755,1.010173898,59.42109004,1.011450212,4.272084235
17.317,1.402462206,1.010116617,59.41484943,1.009154877,4.289050799
17.318,1.334497229,1.010343384,59.40838498,1.010349677,4.227217292
17.319,1.337747116,1.010025364,59.40273288,1.011202045,4.288384666
17.32,1.406427745,1.010067736,59.3975823,1.009007141,4.264313868
17.321,1.310298315,1.010217511,59.39307896,1.010634835,4.228772004
17.322,1.357224494,1.009915846,59.41441382,1.010628221,4.288757062
17.323,1.412562896,1.010176626,59.43306767,1.009183519,4.227907147
17.324,1.30444157,1.010156642,59.4493774,1.010997592,4.207811164
17.325,1.347382526,1.009865153,59.46363759,1.009885022,4.257351292
17.326,1.327908122,1.010250338,59.46198655,1.009367804,4.186045889
17.327,1.240973034,1.010108139,59.46054298,1.011101838,4.216685702
17.328,1.332733044,1.009930149,59.45467267,1.00921047,4.249750629
17.329,1.28200447,1.010226558,59.44954005,1.009664832,4.170039439
17.33,1.229805547,1.0099842,59.44505241,1.011039129,4.214173065
17.331,1.289396942,1.009909897,59.45646987,1.008814743,4.226611615
17.332,1.201005178,1.010124525,59.45646987,1.009946732,4.17332075
17.333,1.193718868,1.009810953,59.46645257,1.010758881,4.244492371
17.334,1.282200388,1.009898615,59.47518081,1.008668462,4.226584977
17.335,1.167347791,1.010035045,59.4815816,1.010215977,4.183818401
17.336,1.186825963,1.009715965,59.48717804,1.010290052,4.251216328
17.337,1.216961329,1.009923539,59.49207121,1.008734103,4.207202095
17.338,1.111075723,1.009970257,59.48484701,1.010484109,4.20983197
17.339,1.184615059,1.009656282,59.47853062,1.009556914,4.270212568
17.34,1.189542497,1.010010473,59.4680329,1.008859233,4.199811013
17.341,1.10476712,1.00982739,59.45885437,1.010608112,4.218856537
17.342,1.167543056,1.0096199,59.45082924,1.00874884,4.260663729
17.343,1.120968304,1.009937134,59.44996766,1.009081461,4.193306914
17.344,1.062530572,1.009705673,59.44921435,1.010556686,4.250897079
17.345,1.161766917,1.009604972,59.4485557,1.008244052,4.264252152
17.346,1.073314428,1.009841221,59.45336648,1.009380563,4.199498813
17.347,1.056010256,1.009552147,59.45757272,1.01032697,4.262848194
17.348,1.113889594,1.009625653,59.44246636,1.008161463,4.250776582
17.349,1.013553431,1.009778677,59.42925831,1.009725988,4.223001731
17.35,1.038443703,1.009440807,59.41771004,1.009880057,4.298383678
17.351,1.09526559,1.009654831,59.40761296,1.008135711,4.259733065
17.352,0.980471369,1.009675201,59.39793018,1.009893831,4.248159772
17.353,1.027214667,1.009365619,59.38946416,1.009059024,4.313889435
17.354,1.02774445,1.009688152,59.39404381,1.008355568,4.257582953
17.355,0.945867177,1.009577566,59.39804796,1.01007609,4.289706548
17.356,1.052490458,1.009356304,59.39545963,1.008392996,4.327598291
17.357,1.024586786,1.009677283,59.39319657,1.008675175,4.248363375
17.358,0.97997888,1.009432273,59.39121789,1.010163981,4.282156344
17.359,1.048706124,1.009358952,59.38948785,1.007982685,4.290039438
17.36,0.976062736,1.009617129,59.39903388,1.008985446,4.225481685
17.361,0.95778507,1.009348246,59.40738031,1.010022838,4.285477816
17.362,1.049909397,1.009363168,59.40525298,1.007738063,4.263763665
17.363,0.933324686,1.009513718,59.40339298,1.009261521,4.207163847
17.364,0.936232333,1.009196259,59.40339298,1.00954847,4.268709896
17.365,0.964966735,1.009382792,59.42115111,1.007908986,4.230310039
17.366,0.848108571,1.00940445,59.43667768,1.009674321,4.22808815
17.367,0.909859758,1.009073705,59.45025313,1.008853193,4.291988979
17.368,0.925098415,1.009430266,59.46212264,1.008056061,4.22901505
17.369,0.84006166,1.009285053,59.47394607,1.009819632,4.242083754
17.37,0.902913793,1.00908188,59.48428373,1.008074489,4.286177446
17.371,0.867732056,1.009410719,59.47402217,1.008310296,4.217214109
17.372,0.81226568,1.009241728,59.46505012,1.009814688,4.264959318
17.373,0.919539356,1.00909033,59.47351961,1.007565142,4.277383449
17.374,0.8406578,1.009342324,59.48092479,1.008535493,4.200898611
17.375,0.812941356,1.009052589,59.48739941,1.009566591,4.253986821
17.376,0.868685179,1.00906457,59.49306041,1.007481977,4.240468722
17.377,0.767188253,1.009219501,59.49245676,1.008900547,4.201325946
17.378,0.784812596,1.008911261,59.49192898,1.009197109,4.270619514
17.379,0.846809492,1.009074391,59.48098554,1.007400148,4.230088308
17.38,0.728877552,1.009149388,59.4714173,1.009127212,4.208104627
17.381,0.760947624,1.008838938,59.46305144,1.008505467,4.272939307
17.382,0.760043622,1.009178458,59.44481914,1.00752817,4.215722112
17.383,0.668965312,1.009075305,59.42887798,1.009307373,4.24194979
17.384,0.769843872,1.008800366,59.41494005,1.007684817,4.285370485
17.385,0.747694085,1.009142794,59.41022083,1.007758453,4.204297864
17.386,0.690417574,1.008905875,59.40609464,1.009335323,4.235186152
17.387,0.751226932,1.008803434,59.40248697,1.007132833,4.249706257
17.388,0.677983542,1.009061195,59.41571853,1.008062821,4.188492765
17.389,0.652221607,1.008763814,59.42728737,1.009134446,4.250956106
17.39,0.740153517,1.008814018,59.42058097,1.006892163,4.24278881
17.391,0.629973814,1.009003011,59.41471733,1.008373473,4.190771423
17.392,0.631136186,1.008681645,59.40959053,1.008759151,4.259857373
17.393,0.66715753,1.008817122,59.40628012,1.006921687,4.228840921
17.394,0.554742667,1.00888984,59.4033857,1.00862802,4.223957384
